Predicted duration,6.0,,,
Predicted error,0.5,,,
Predicted start,04:22:42,,,
Notes,none,,,
FrameNum,timeInfo,signal-target,signal-track1
1365,[04:22:50.6973086],1113814,100869
1366,[04:22:50.7470481],1126315,93106
1367,[04:22:50.7970631],1088781,100141
1368,[04:22:50.8471484],1102712,93267
1369,[04:22:50.8977436],1104644,88828
1370,[04:22:50.9505797],1137330,89703
1371,[04:22:51.0000827],1129418,104089
1372,[04:22:51.0477378],1163829,100542
1373,[04:22:51.0978912],1132271,95955
1374,[04:22:51.1477134],1139081,99178
1375,[04:22:51.1979797],1136692,95003
1376,[04:22:51.2478327],1135798,96483
1377,[04:22:51.2978773],1096815,96347
1378,[04:22:51.3479194],1086142,94662
1379,[04:22:51.3982198],1133560,98541
1380,[04:22:51.4483336],1079432,96702
1381,[04:22:51.4982966],1129487,93924
1382,[04:22:51.5483929],1090749,88361
1383,[04:22:51.5983106],1080418,100089
1384,[04:22:51.6485057],1123144,94597
1385,[04:22:51.6984162],1094224,97818
1386,[04:22:51.7488349],1107463,99670
1387,[04:22:51.7986902],1125659,98582
1388,[04:22:51.8487600],1103771,99648
1389,[04:22:51.8986530],1066291,93593
1390,[04:22:51.9487600],1089143,96189
1391,[04:22:51.9990078],1079964,100990
1392,[04:22:52.0490084],1097364,95618
1393,[04:22:52.0992393],1087846,94334
1394,[04:22:52.1493201],1082242,95743
1395,[04:22:52.1991453],1060708,92610
1396,[04:22:52.2496114],1143495,96068
1397,[04:22:52.2994815],1134543,95949
1398,[04:22:52.3500085],1163464,94929
1399,[04:22:52.3995412],1098218,95797
1400,[04:22:52.4497246],1154847,96766
1401,[04:22:52.4998645],1108982,94880
1402,[04:22:52.5500170],1096576,100796
1403,[04:22:52.5999039],1078780,96112
1404,[04:22:52.6501330],1061923,92147
1405,[04:22:52.6999339],1128740,89628
1406,[04:22:52.7502223],1121864,94376
1407,[04:22:52.8001254],1114615,96919
1408,[04:22:52.8504125],1140497,99496
1409,[04:22:52.9002273],1145477,93564
1410,[04:22:52.9505299],1101981,96849
1411,[04:22:53.0003521],1091006,92801
1412,[04:22:53.0505524],1131511,94154
1413,[04:22:53.1006932],1095384,94153
1414,[04:22:53.1507245],1109469,96590
1415,[04:22:53.2008085],1054170,96926
1416,[04:22:53.2510712],1088388,95898
1417,[04:22:53.3009389],1177995,96322
1418,[04:22:53.3513954],1170413,100042
1419,[04:22:53.4011888],1035817,97797
1420,[04:22:53.4515526],1163466,98810
1421,[04:22:53.5010505],1104069,101566
1422,[04:22:53.5511402],1044752,98211
1423,[04:22:53.6014625],1088766,97726
1424,[04:22:53.6513716],1090245,94837
1425,[04:22:53.7016263],1120588,94308
1426,[04:22:53.7517349],1070741,89583
1427,[04:22:53.8016882],1097494,100299
1428,[04:22:53.8522127],1122641,93087
1429,[04:22:53.9022886],1143518,96870
1430,[04:22:53.9520001],1095327,97540
1431,[04:22:54.0024762],1137133,101240
1432,[04:22:54.0522501],1097697,96022
1433,[04:22:54.1020837],1121963,101578
1434,[04:22:54.1524996],1137869,94107
1435,[04:22:54.2024556],1117079,100410
1436,[04:22:54.2523192],1131196,94681
1437,[04:22:54.3024193],1116326,96510
1438,[04:22:54.3526867],1090414,95024
1439,[04:22:54.4026112],1110173,99282
1440,[04:22:54.4528981],1101627,98655
1441,[04:22:54.5032011],1147186,95556
1442,[04:22:54.5530224],1177670,93351
1443,[04:22:54.6032380],1134916,100101
1444,[04:22:54.6530522],1086526,94317
1445,[04:22:54.7029069],1184765,96799
1446,[04:22:54.7535103],1096085,95298
1447,[04:22:54.8034228],1139343,94361
1448,[04:22:54.8532747],1040371,94673
1449,[04:22:54.9033151],1069329,97032
1450,[04:22:54.9534617],1143076,97642
1451,[04:22:55.0036302],1090057,98695
1452,[04:22:55.0535991],1165923,100361
1453,[04:22:55.1034926],1119084,91479
1454,[04:22:55.1538808],1141146,92690
1455,[04:22:55.2038722],1110028,98736
1456,[04:22:55.2539253],1090129,96958
1457,[04:22:55.3041004],1155490,94791
1458,[04:22:55.3540658],1100760,100476
1459,[04:22:55.4041017],1132848,91130
1460,[04:22:55.4545996],1102162,95577
1461,[04:22:55.5042873],1099461,101443
1462,[04:22:55.5544949],1113420,103471
1463,[04:22:55.6045312],1103705,96551
1464,[04:22:55.6547403],1105497,98853
1465,[04:22:55.7045913],1075249,100675
1466,[04:22:55.7547524],1108041,95964
1467,[04:22:55.8050896],1150183,95420
1468,[04:22:55.8550277],1117936,98756
1469,[04:22:55.9051621],1120839,96401
1470,[04:22:55.9554251],1100711,91231
1471,[04:22:56.0052105],1046513,95177
1472,[04:22:56.0552061],1081860,91720
1473,[04:22:56.1051167],1073428,99769
1474,[04:22:56.1554019],1128645,94972
1475,[04:22:56.2054293],1090043,96693
1476,[04:22:56.2554287],1096096,95415
1477,[04:22:56.3056275],1062157,99447
1478,[04:22:56.3556691],1104222,88954
1479,[04:22:56.4057025],1125199,95090
1480,[04:22:56.4559112],1090402,96991
1481,[04:22:56.5057862],1159801,98551
1482,[04:22:56.5561338],1138970,102700
1483,[04:22:56.6060809],1197282,94175
1484,[04:22:56.6561277],1076576,97408
1485,[04:22:56.7060810],1066289,101398
1486,[04:22:56.7562646],1158922,97577
1487,[04:22:56.8063791],1092010,96786
1488,[04:22:56.8564538],1084415,93487
1489,[04:22:56.9065185],1092369,98823
1490,[04:22:56.9563487],1062895,88162
1491,[04:22:57.0066315],1102830,96845
1492,[04:22:57.0564752],1118482,96329
1493,[04:22:57.1067809],1095722,97874
1494,[04:22:57.1568312],1101764,91564
1495,[04:22:57.2068156],1151322,95472
1496,[04:22:57.2569889],1135173,95916
1497,[04:22:57.3071313],1117112,97187
1498,[04:22:57.3572018],1079148,96501
1499,[04:22:57.4074696],1110358,103168
1500,[04:22:57.4576282],1129008,95357
1501,[04:22:57.5078808],1176823,102364
1502,[04:22:57.5574881],1112047,104172
1503,[04:22:57.6075944],1134312,94047
1504,[04:22:57.6576299],1101085,91936
1505,[04:22:57.7077607],1141843,94829
1506,[04:22:57.7578939],1106466,97720
1507,[04:22:57.8075816],1058171,97576
1508,[04:22:57.8580685],1148086,96443
1509,[04:22:57.9078261],1089714,99907
1510,[04:22:57.9580076],1151128,90325
1511,[04:22:58.0085568],1097198,100890
1512,[04:22:58.0585878],1113969,100117
1513,[04:22:58.1082383],1167423,94126
1514,[04:22:58.1584396],1155920,99842
1515,[04:22:58.2083610],1147218,90931
1516,[04:22:58.2585598],1119808,98155
1517,[04:22:58.3085439],1067226,94109
1518,[04:22:58.3586024],1104200,97384
1519,[04:22:58.4087058],1098303,95621
1520,[04:22:58.4587515],1103212,94770
1521,[04:22:58.5088871],1107114,97632
1522,[04:22:58.5591154],1131610,93882
1523,[04:22:58.6091616],1093801,97046
1524,[04:22:58.6592754],1104979,102123
1525,[04:22:58.7090267],1069907,99294
1526,[04:22:58.7593371],1121990,95796
1527,[04:22:58.8093194],1119253,93785
1528,[04:22:58.8594342],1111958,92647
1529,[04:22:58.9096613],1139844,101643
1530,[04:22:58.9595545],1160014,100561
1531,[04:22:59.0096588],1113469,93213
1532,[04:22:59.0596535],1041663,93231
1533,[04:22:59.1098652],1045612,93421
1534,[04:22:59.1599071],1055677,102256
1535,[04:22:59.2098450],1118375,101193
1536,[04:22:59.2601300],1102103,95927
1537,[04:22:59.3102674],1090554,97771
1538,[04:22:59.3604140],1159556,87950
1539,[04:22:59.4102889],1120800,90316
1540,[04:22:59.4603647],1104424,93416
1541,[04:22:59.5103854],1052688,97938
1542,[04:22:59.5608509],1102317,99623
1543,[04:22:59.6110309],1135882,97597
1544,[04:22:59.6609165],1073126,93635
1545,[04:22:59.7109543],1152683,97166
1546,[04:22:59.7611394],1099784,94108
1547,[04:22:59.8109222],1129276,99463
1548,[04:22:59.8618078],1176639,101453
1549,[04:22:59.9109707],1136889,99720
1550,[04:22:59.9617011],1211482,94190
1551,[04:23:00.0110945],1134126,97348
1552,[04:23:00.0616792],1117330,98890
1553,[04:23:00.1126703],1108053,96016
1554,[04:23:00.1612955],1092134,94745
1555,[04:23:00.2114193],1107744,97434
1556,[04:23:00.2614071],1118587,98811
1557,[04:23:00.3116308],1112876,94184
1558,[04:23:00.3626189],1127829,99795
1559,[04:23:00.4117864],1126141,92203
1560,[04:23:00.4617425],1127878,94599
1561,[04:23:00.5118931],1089820,98083
1562,[04:23:00.5621067],1077120,95994
1563,[04:23:00.6132765],1101263,99748
1564,[04:23:00.6620281],1105477,93820
1565,[04:23:00.7122977],1150925,98455
1566,[04:23:00.7623566],1114787,94030
1567,[04:23:00.8124571],1172119,87667
1568,[04:23:00.8628464],1159126,93401
1569,[04:23:00.9128393],1077406,102463
1570,[04:23:00.9648603],1129719,101126
1571,[04:23:01.0153888],1075062,97667
1572,[04:23:01.0640148],1106386,95114
1573,[04:23:01.1131770],1102459,98336
1574,[04:23:01.1631948],1104908,98367
1575,[04:23:01.2130583],1160265,99466
1576,[04:23:01.2633316],1106194,98137
1577,[04:23:01.3132253],1163701,93927
1578,[04:23:01.3634435],1087983,93278
1579,[04:23:01.4132392],1053837,97523
1580,[04:23:01.4632017],1150717,96872
1581,[04:23:01.5133709],1092728,97680
1582,[04:23:01.5638274],1053771,94536
1583,[04:23:01.6160171],1129482,97814
1584,[04:23:01.6639410],1080741,93217
1585,[04:23:01.7138238],1086543,93137
1586,[04:23:01.7637254],1136461,89938
1587,[04:23:01.8141217],1142657,95660
1588,[04:23:01.8641404],1152873,97640
1589,[04:23:01.9141092],1182119,95214
1590,[04:23:01.9639454],1069024,94314
1591,[04:23:02.0141280],1133551,93243
1592,[04:23:02.0643551],1129006,94526
1593,[04:23:02.1147670],1074890,98975
1594,[04:23:02.1645571],1134117,94943
1595,[04:23:02.2144419],1072129,99748
1596,[04:23:02.2645913],1077712,96053
1597,[04:23:02.3146369],1083777,93594
1598,[04:23:02.3648443],1115223,95846
1599,[04:23:02.4147809],1060834,95466
1600,[04:23:02.4648703],1125446,101181
1601,[04:23:02.5150281],1091558,91814
1602,[04:23:02.5651310],1075924,98616
1603,[04:23:02.6153665],1164941,99952
1604,[04:23:02.6654194],1172791,99870
1605,[04:23:02.7153683],1144497,87605
1606,[04:23:02.7655780],1107407,91898
1607,[04:23:02.8154594],1083876,96915
1608,[04:23:02.8655033],1141443,97290
1609,[04:23:02.9156784],1109659,93851
1610,[04:23:02.9657146],1169320,100258
1611,[04:23:03.0156827],1090825,101010
1612,[04:23:03.0658302],1105827,91778
1613,[04:23:03.1160283],1092858,91351
1614,[04:23:03.1658152],1078221,97377
1615,[04:23:03.2160714],1121884,99328
1616,[04:23:03.2662147],1113273,98477
1617,[04:23:03.3161874],1112527,91790
1618,[04:23:03.3662320],1082609,91259
1619,[04:23:03.4163093],1098145,90522
1620,[04:23:03.4664079],1084850,98299
1621,[04:23:03.5165708],1139751,97028
1622,[04:23:03.5666764],1129128,95338
1623,[04:23:03.6168121],1144492,89804
1624,[04:23:03.6666828],1130936,91328
1625,[04:23:03.7168434],1133764,98582
1626,[04:23:03.7669140],1119111,96809
1627,[04:23:03.8170138],1124169,95921
1628,[04:23:03.8671284],1112971,97199
1629,[04:23:03.9170662],1121208,98681
1630,[04:23:03.9673692],1081139,97528
1631,[04:23:04.0171479],1120833,96580
1632,[04:23:04.0673706],1102977,100781
1633,[04:23:04.1173730],1124852,90773
1634,[04:23:04.1677042],1138757,94605
1635,[04:23:04.2173752],1112461,95522
1636,[04:23:04.2675195],1068536,95314
1637,[04:23:04.3177687],1128908,95035
1638,[04:23:04.3677487],1117648,94022
1639,[04:23:04.4179294],1146739,92240
1640,[04:23:04.4680760],1128044,96849
1641,[04:23:04.5181715],1138685,109864
1642,[04:23:04.5684684],1104225,98553
1643,[04:23:04.6186170],1101198,94040
1644,[04:23:04.6686589],1124874,96852
1645,[04:23:04.7185041],1146325,101079
1646,[04:23:04.7682537],1133538,96564
1647,[04:23:04.8186045],1144845,96761
1648,[04:23:04.8685495],1130737,98977
1649,[04:23:04.9185929],1093334,99315
1650,[04:23:04.9685797],1104571,98580
1651,[04:23:05.0186378],1097295,95884
1652,[04:23:05.0689351],1092764,97434
1653,[04:23:05.1206924],1187628,96385
1654,[04:23:05.1693537],1111769,92908
1655,[04:23:05.2194010],1148187,101111
1656,[04:23:05.2695841],1113931,97006
1657,[04:23:05.3194921],1083795,95974
1658,[04:23:05.3696173],1116420,102805
1659,[04:23:05.4194952],1127732,93426
1660,[04:23:05.4696150],1116085,100213
1661,[04:23:05.5195266],1149369,95354
1662,[04:23:05.5695017],1105922,93107
1663,[04:23:05.6198589],1116038,100992
1664,[04:23:05.6698921],1096394,96436
1665,[04:23:05.7198828],1090754,93805
1666,[04:23:05.7701861],1075292,96038
1667,[04:23:05.8199059],1136673,95103
1668,[04:23:05.8700792],1122026,91190
1669,[04:23:05.9201768],1079752,100670
1670,[04:23:05.9702164],1142725,96291
1671,[04:23:06.0203867],1083508,93824
1672,[04:23:06.0708799],1155855,98102
1673,[04:23:06.1207385],1101765,94196
1674,[04:23:06.1705247],1140526,97537
1675,[04:23:06.2205536],1157621,94683
1676,[04:23:06.2708264],1092056,99861
1677,[04:23:06.3208773],1117230,99477
1678,[04:23:06.3709761],1142266,100909
1679,[04:23:06.4210061],1145684,95281
1680,[04:23:06.4711143],1089126,97031
1681,[04:23:06.5211457],1106274,98858
1682,[04:23:06.5712600],1051065,99695
1683,[04:23:06.6212875],1113945,97043
1684,[04:23:06.6714349],1115183,92775
1685,[04:23:06.7214589],1142160,94973
1686,[04:23:06.7714341],1189539,94036
1687,[04:23:06.8215835],1138440,93418
1688,[04:23:06.8721947],1164416,98159
1689,[04:23:06.9217992],1134481,95299
1690,[04:23:06.9717092],1116412,93512
1691,[04:23:07.0219436],1142101,94120
1692,[04:23:07.0720070],1113168,98896
1693,[04:23:07.1226966],1113861,91371
1694,[04:23:07.1723817],1131328,94002
1695,[04:23:07.2223787],1098901,94214
1696,[04:23:07.2724313],1092798,95449
1697,[04:23:07.3223766],1081290,98243
1698,[04:23:07.3722987],1131260,99441
1699,[04:23:07.4225339],1125696,99052
1700,[04:23:07.4726383],1079173,94738
1701,[04:23:07.5225956],1107344,101986
1702,[04:23:07.5726503],1044050,92848
1703,[04:23:07.6230892],1139989,92940
1704,[04:23:07.6730123],1104782,95395
1705,[04:23:07.7228962],1125028,92807
1706,[04:23:07.7727761],1124376,95151
1707,[04:23:07.8230244],1167213,97387
1708,[04:23:07.8732700],1120128,96985
1709,[04:23:07.9232956],1100032,94726
1710,[04:23:07.9733431],1137246,99406
1711,[04:23:08.0236087],1102426,96681
1712,[04:23:08.0735804],1161100,95636
1713,[04:23:08.1235739],1093143,95355
1714,[04:23:08.1739128],1143836,93341
1715,[04:23:08.2240015],1118364,92957
1716,[04:23:08.2738079],1193029,93296
1717,[04:23:08.3240776],1104166,94313
1718,[04:23:08.3742375],1097535,97952
1719,[04:23:08.4238944],1114292,95275
1720,[04:23:08.4741943],1131578,93408
1721,[04:23:08.5240286],1126659,91124
1722,[04:23:08.5740209],1132951,99612
1723,[04:23:08.6250904],1159850,95945
1724,[04:23:08.6745548],1149807,94326
1725,[04:23:08.7247048],1105682,96900
1726,[04:23:08.7749114],1154245,92753
1727,[04:23:08.8246548],1148632,97534
1728,[04:23:08.8749879],1126399,96472
1729,[04:23:08.9250284],1090370,98443
1730,[04:23:08.9750402],1081933,98038
1731,[04:23:09.0249851],1094321,98900
1732,[04:23:09.0748834],1111036,99416
1733,[04:23:09.1255567],1124650,94701
1734,[04:23:09.1751384],1161788,103623
1735,[04:23:09.2252497],1100560,97431
1736,[04:23:09.2753526],1064848,95649
1737,[04:23:09.3255651],1091302,100975
1738,[04:23:09.3754746],1073302,103145
1739,[04:23:09.4255019],1087003,93747
1740,[04:23:09.4756876],1078536,99285
1741,[04:23:09.5256595],1130335,93398
1742,[04:23:09.5757877],1106574,93458
1743,[04:23:09.6260170],1119609,92994
1744,[04:23:09.6760337],1095506,91206
1745,[04:23:09.7261498],1144445,97592
1746,[04:23:09.7763415],1124147,98755
1747,[04:23:09.8262933],1072621,96073
1748,[04:23:09.8763506],1088035,102163
1749,[04:23:09.9265023],1157468,99702
1750,[04:23:09.9765693],1107113,92562
1751,[04:23:10.0264697],1101363,98423
1752,[04:23:10.0765921],1077062,97356
1753,[04:23:10.1267982],1072868,95505
1754,[04:23:10.1774152],1153991,91142
1755,[04:23:10.2268305],1113098,98671
1756,[04:23:10.2767084],1101717,100514
1757,[04:23:10.3268351],1084311,98990
1758,[04:23:10.3769209],1123101,94553
1759,[04:23:10.4269169],1136268,98611
1760,[04:23:10.4769464],1157281,99719
1761,[04:23:10.5270919],1108010,100796
1762,[04:23:10.5772665],1106814,93386
1763,[04:23:10.6272251],1088511,101314
1764,[04:23:10.6774898],1161808,95310
1765,[04:23:10.7274975],1129352,92940
1766,[04:23:10.7775338],1111918,100998
1767,[04:23:10.8276428],1120037,89549
1768,[04:23:10.8780569],1126638,94098
1769,[04:23:10.9280187],1138566,95872
1770,[04:23:10.9781082],1112148,99361
1771,[04:23:11.0279137],1162476,96569
1772,[04:23:11.0780413],1105270,97373
1773,[04:23:11.1282722],1107420,98136
1774,[04:23:11.1785139],1089125,96511
1775,[04:23:11.2280619],1154587,93447
1776,[04:23:11.2785270],1161328,98707
1777,[04:23:11.3283913],1131440,96541
1778,[04:23:11.3785491],1097511,94597
1779,[04:23:11.4285159],1160137,90971
1780,[04:23:11.4787143],1078818,97693
1781,[04:23:11.5287596],1077985,94123
1782,[04:23:11.5789877],1128725,95204
1783,[04:23:11.6294671],1075668,102026
1784,[04:23:11.6814085],1104351,104204
1785,[04:23:11.7297178],1120399,94120
1786,[04:23:11.7792767],1060313,94811
1787,[04:23:11.8295340],1141277,106207
1788,[04:23:11.8795950],1144425,98009
1789,[04:23:11.9294611],1170075,93614
1790,[04:23:11.9794044],1176544,100647
1791,[04:23:12.0295163],1109699,97719
1792,[04:23:12.0794787],1122776,95011
1793,[04:23:12.1297210],1121017,95364
1794,[04:23:12.1797611],1091067,92622
1795,[04:23:12.2300842],1162555,92098
1796,[04:23:12.2818333],1149963,89576
1797,[04:23:12.3301600],1152635,97139
1798,[04:23:12.3803258],1118427,100619
1799,[04:23:12.4301476],1112687,87561
1800,[04:23:12.4801439],1133816,100602
1801,[04:23:12.5305742],1110163,93492
1802,[04:23:12.5803431],1154726,90287
1803,[04:23:12.6304849],1079829,95243
1804,[04:23:12.6804770],1132504,99273
1805,[04:23:12.7305051],1118832,99598
1806,[04:23:12.7806713],1079292,99835
1807,[04:23:12.8306351],1106012,93714
1808,[04:23:12.8807918],1128516,101744
1809,[04:23:12.9311647],1108465,96530
1810,[04:23:12.9809526],1103297,90517
1811,[04:23:13.0311257],1064556,95132
1812,[04:23:13.0810031],1131780,92403
1813,[04:23:13.1315122],1120108,90975
1814,[04:23:13.1812501],1088062,91547
1815,[04:23:13.2314115],1093898,100607
1816,[04:23:13.2816635],1087819,103862
1817,[04:23:13.3316378],1076552,99448
1818,[04:23:13.3815711],1136184,98793
1819,[04:23:13.4315665],1127405,97234
1820,[04:23:13.4817192],1132176,90527
1821,[04:23:13.5318476],1104348,96221
1822,[04:23:13.5820675],1100730,92539
1823,[04:23:13.6320323],1093545,96632
1824,[04:23:13.6819001],1096353,99709
1825,[04:23:13.7320236],1099257,91546
1826,[04:23:13.7822392],1140424,99032
1827,[04:23:13.8322342],1130371,93129
1828,[04:23:13.8822444],1097418,97248
1829,[04:23:13.9324390],1116187,100299
1830,[04:23:13.9824949],1107896,95172
1831,[04:23:14.0326201],1151763,98975
1832,[04:23:14.0826929],1147992,99163
1833,[04:23:14.1329781],1079939,95326
1834,[04:23:14.1828881],1099357,94377
1835,[04:23:14.2328169],1125534,92941
1836,[04:23:14.2829874],1106214,93869
1837,[04:23:14.3330821],1138003,97611
1838,[04:23:14.3831618],1109435,93481
1839,[04:23:14.4331571],1117396,100201
1840,[04:23:14.4833470],1120284,98392
1841,[04:23:14.5334634],1155961,93390
1842,[04:23:14.5834832],1074932,92544
1843,[04:23:14.6337061],1152983,99068
1844,[04:23:14.6837057],1126301,101658
1845,[04:23:14.7334515],1087434,94118
1846,[04:23:14.7839430],1177505,93489
1847,[04:23:14.8338278],1071672,91522
1848,[04:23:14.8840334],1097471,93591
1849,[04:23:14.9338945],1091333,91766
1850,[04:23:14.9840312],1074386,96659
1851,[04:23:15.0339887],1084559,94533
1852,[04:23:15.0842412],1108202,96229
1853,[04:23:15.1343976],1115723,95195
1854,[04:23:15.1846028],1088732,95698
1855,[04:23:15.2346256],1132739,95070
1856,[04:23:15.2846819],1102263,88441
1857,[04:23:15.3346338],1079468,91778
1858,[04:23:15.3848019],1106197,88612
1859,[04:23:15.4346558],1097424,96390
1860,[04:23:15.4848049],1153393,94974
1861,[04:23:15.5349164],1113697,98236
1862,[04:23:15.5850942],1123984,96982
1863,[04:23:15.6351300],1098583,99520
1864,[04:23:15.6853932],1123630,95261
1865,[04:23:15.7351847],1129495,90458
1866,[04:23:15.7851253],1203097,93566
1867,[04:23:15.8354781],1100084,92056
1868,[04:23:15.8856848],1127554,101268
1869,[04:23:15.9356666],1134341,93894
1870,[04:23:15.9856578],1073807,87161
1871,[04:23:16.0355313],1071428,94172
1872,[04:23:16.0858707],1157662,96364
1873,[04:23:16.1360711],1177225,95535
1874,[04:23:16.1857199],1124099,91066
1875,[04:23:16.2357964],1083001,93427
1876,[04:23:16.2859996],1146029,93887
1877,[04:23:16.3360936],1087716,88936
1878,[04:23:16.3861672],1141035,96299
1879,[04:23:16.4362470],1133281,98430
1880,[04:23:16.4863451],1083089,97037
1881,[04:23:16.5364137],1096447,100981
1882,[04:23:16.5864194],1059570,91537
1883,[04:23:16.6367227],1140210,95200
1884,[04:23:16.6866337],1123850,93749
1885,[04:23:16.7364736],1120799,100261
1886,[04:23:16.7868354],1088140,97530
1887,[04:23:16.8367827],1144102,102344
1888,[04:23:16.8869937],1140005,100192
1889,[04:23:16.9369190],1149808,95191
1890,[04:23:16.9870725],1085019,100799
1891,[04:23:17.0370664],1129884,101708
1892,[04:23:17.0871437],1114812,100214
1893,[04:23:17.1374975],1143876,98415
1894,[04:23:17.1872688],1136165,93856
1895,[04:23:17.2374547],1107195,99676
1896,[04:23:17.2875604],1112190,94422
1897,[04:23:17.3377376],1071618,95761
1898,[04:23:17.3878152],1084136,96766
1899,[04:23:17.4377817],1123944,97351
1900,[04:23:17.4878452],1121767,94196
1901,[04:23:17.5378076],1080034,96102
1902,[04:23:17.5881468],1093811,97396
1903,[04:23:17.6383825],1086154,98346
1904,[04:23:17.6883433],1111529,102572
1905,[04:23:17.7381110],1072407,95425
1906,[04:23:17.7883435],1120212,100953
1907,[04:23:17.8382837],1149670,97523
1908,[04:23:17.8884897],1147514,99524
1909,[04:23:17.9384462],1136598,95304
1910,[04:23:17.9885385],1110093,95561
1911,[04:23:18.0387167],1109876,91026
1912,[04:23:18.0886548],1080315,96982
1913,[04:23:18.1391447],1095137,98241
1914,[04:23:18.1889391],1122272,101146
1915,[04:23:18.2387684],1107355,97291
1916,[04:23:18.2890342],1152383,94842
1917,[04:23:18.3391193],1091337,97808
1918,[04:23:18.3890151],1144081,92846
1919,[04:23:18.4391369],1126913,96801
1920,[04:23:18.4891900],1130421,94468
1921,[04:23:18.5393899],1121277,99491
1922,[04:23:18.5895176],1076315,96078
1923,[04:23:18.6398642],1142330,96889
1924,[04:23:18.6899254],1113435,94400
1925,[04:23:18.7408349],1125864,97725
1926,[04:23:18.7902203],1070438,95281
1927,[04:23:18.8399107],1089639,96634
1928,[04:23:18.8900264],1095489,96363
1929,[04:23:18.9401932],1048939,98104
1930,[04:23:18.9902752],1110461,95855
1931,[04:23:19.0401768],1094400,97316
1932,[04:23:19.0901230],1126105,97016
1933,[04:23:19.1405859],1119608,94176
1934,[04:23:19.1905176],1115294,94338
1935,[04:23:19.2405758],1111313,97694
1936,[04:23:19.2905757],1111418,94071
1937,[04:23:19.3409000],1111527,98230
1938,[04:23:19.3911446],1158542,102781
1939,[04:23:19.4408660],1089482,98655
1940,[04:23:19.4910229],1091691,96129
1941,[04:23:19.5411789],1151216,93487
1942,[04:23:19.5909650],1101678,94003
1943,[04:23:19.6413924],1103865,95156
1944,[04:23:19.6911215],1113620,107492
1945,[04:23:19.7411721],1098945,97342
1946,[04:23:19.7912279],1131634,100203
1947,[04:23:19.8414857],1115552,95634
1948,[04:23:19.8914711],1158030,98299
1949,[04:23:19.9416073],1127036,90865
1950,[04:23:19.9917115],1098714,97412
1951,[04:23:20.0417679],1109445,93036
1952,[04:23:20.0917861],1136095,95353
1953,[04:23:20.1421987],1129194,94197
1954,[04:23:20.1920566],1103489,102163
1955,[04:23:20.2424083],1140421,96556
1956,[04:23:20.2922257],1177373,96549
1957,[04:23:20.3422920],1135657,94818
1958,[04:23:20.3923127],1114030,91212
1959,[04:23:20.4424069],1171488,100115
1960,[04:23:20.4931217],1146754,95885
1961,[04:23:20.5429434],1160206,100764
1962,[04:23:20.5926569],1113563,95682
1963,[04:23:20.6429682],1140401,99761
1964,[04:23:20.6927766],1092675,100238
1965,[04:23:20.7426843],1148445,99807
1966,[04:23:20.7927268],1158152,100656
1967,[04:23:20.8427307],1114237,100828
1968,[04:23:20.8929711],1124549,95215
1969,[04:23:20.9430912],1132334,93806
1970,[04:23:20.9930555],1146318,95511
1971,[04:23:21.0433134],1049939,97554
1972,[04:23:21.0933964],1116101,94005
1973,[04:23:21.1435375],1115102,96562
1974,[04:23:21.1934803],1118337,99447
1975,[04:23:21.2435513],1156879,94197
1976,[04:23:21.2939353],1147790,97934
1977,[04:23:21.3436794],1095685,97620
1978,[04:23:21.3938219],1080429,93890
1979,[04:23:21.4439153],1105503,100257
1980,[04:23:21.4939697],1086566,96163
1981,[04:23:21.5440419],1101207,95547
1982,[04:23:21.5940996],1147633,94572
1983,[04:23:21.6441967],1073773,96499
1984,[04:23:21.6943235],1111519,91184
1985,[04:23:21.7443414],1145513,92116
1986,[04:23:21.7942944],1150248,95291
1987,[04:23:21.8446600],1115983,100913
1988,[04:23:21.8947346],1123570,94431
1989,[04:23:21.9447827],1147081,97761
1990,[04:23:21.9947103],1117410,91723
1991,[04:23:22.0451411],1111796,87502
1992,[04:23:22.0948233],1127955,95725
1993,[04:23:22.1450591],1147480,99120
1994,[04:23:22.1949822],1138667,94622
1995,[04:23:22.2457335],1089704,99165
1996,[04:23:22.2976503],1130270,97758
1997,[04:23:22.3481929],1157120,96795
1998,[04:23:22.3953734],1107229,93345
1999,[04:23:22.4455707],1105042,101071
2000,[04:23:22.4953585],1112813,93459
2001,[04:23:22.5453945],1119124,99179
2002,[04:23:22.5957186],1128282,94464
2003,[04:23:22.6458540],1127382,97881
2004,[04:23:22.6957177],1120224,96139
2005,[04:23:22.7457190],1159962,90227
2006,[04:23:22.7956979],1151930,98160
2007,[04:23:22.8461354],1142417,94279
2008,[04:23:22.8964242],1126023,99955
2009,[04:23:22.9464743],1076856,95529
2010,[04:23:22.9964269],1131947,94494
2011,[04:23:23.0464524],1124444,97883
2012,[04:23:23.0964787],1149031,96953
2013,[04:23:23.1467560],1125126,98144
2014,[04:23:23.1967013],1125818,101659
2015,[04:23:23.2466750],1127411,96075
2016,[04:23:23.2964632],1129419,96305
2017,[04:23:23.3466860],1122565,93242
2018,[04:23:23.3965990],1154384,92453
2019,[04:23:23.4468690],1110070,94702
2020,[04:23:23.4969673],1090140,96384
2021,[04:23:23.5471298],1163672,102877
2022,[04:23:23.5971965],1111246,95000
2023,[04:23:23.6475094],1124810,95001
2024,[04:23:23.6972530],1091305,99231
2025,[04:23:23.7473418],1104886,99974
2026,[04:23:23.7974695],1125855,96050
2027,[04:23:23.8476781],1105671,94883
