Predicted duration,0.3,,,
Predicted error,0.2,,,
Predicted start,01:56:11,,,
Notes,none,,,
FrameNum,timeInfo,signal-target,signal-track1,signal-track2
4355,[01:56:22.6667234],16430,221932,581171
4356,[01:56:22.6969303],25922,273268,490807
4357,[01:56:22.7271372],21780,251164,541495
4358,[01:56:22.7573440],19708,238036,571701
4359,[01:56:22.7875509],23263,264841,596614
4360,[01:56:22.8177578],21518,253154,512345
4361,[01:56:22.8479647],27050,281400,522528
4362,[01:56:22.8781716],29561,222474,548082
4363,[01:56:22.9083785],29592,218674,562225
4364,[01:56:22.9385853],17319,250481,586352
4365,[01:56:22.9687922],29656,240917,505395
4366,[01:56:22.9989991],19363,280574,518497
4367,[01:56:23.0292115],22925,253008,544185
4368,[01:56:23.0594184],18352,253777,531427
4369,[01:56:23.0896253],19041,252797,617025
4370,[01:56:23.1198321],18078,266213,582452
4371,[01:56:23.1500390],21841,238500,514496
4372,[01:56:23.1802459],22906,274742,575840
4373,[01:56:23.2104528],22297,249064,566956
4374,[01:56:23.2406597],28096,236850,605204
4375,[01:56:23.2708666],19187,238093,547066
4376,[01:56:23.3010734],21079,228153,527006
4377,[01:56:23.3312803],19020,231725,500677
4378,[01:56:23.3614872],20460,215396,612412
4379,[01:56:23.3916941],21849,268446,509669
4380,[01:56:23.4219010],22147,290340,512926
4381,[01:56:23.4521079],18879,232386,583111
4382,[01:56:23.4823147],27874,258990,561611
4383,[01:56:23.5125216],24424,248807,512507
4384,[01:56:23.5427285],19721,248864,527250
4385,[01:56:23.5729354],21700,217091,578926
4386,[01:56:23.6031423],22889,228997,558070
4387,[01:56:23.6333492],28138,263123,587562
4388,[01:56:23.6635560],22061,240967,590338
4389,[01:56:23.6937629],21058,263991,549238
4390,[01:56:23.7239698],23216,250292,598045
4391,[01:56:23.7541767],25467,267672,567436
4392,[01:56:23.7843836],26429,240512,637808
4393,[01:56:23.8145905],23366,239513,632949
4394,[01:56:23.8447973],29891,243419,526164
4395,[01:56:23.8750042],22702,231515,590853
4396,[01:56:23.9052111],20103,209992,574820
4397,[01:56:23.9354180],26691,265624,503180
4398,[01:56:23.9656249],22592,276788,502433
4399,[01:56:23.9958318],19408,220649,581886
4400,[01:56:24.0260441],20480,254514,589349
4401,[01:56:24.0562510],23731,237954,545715
4402,[01:56:24.0864579],26660,254737,573694
4403,[01:56:24.1166648],23013,289688,559549
4404,[01:56:24.1468717],24823,239759,526915
4405,[01:56:24.1770786],25854,275499,596486
4406,[01:56:24.2072854],18000,321412,500848
4407,[01:56:24.2374923],30096,255740,556822
4408,[01:56:24.2676992],20410,258754,571116
4409,[01:56:24.2979061],17981,280646,545014
4410,[01:56:24.3281130],28582,249921,565629
4411,[01:56:24.3583199],21606,251130,579236
4412,[01:56:24.3885267],19911,278681,547196
4413,[01:56:24.4187336],21489,252958,574487
4414,[01:56:24.4489405],22459,257661,624379
4415,[01:56:24.4791474],20939,225060,552040
4416,[01:56:24.5093543],18389,228056,510125
4417,[01:56:24.5395612],25122,233510,553358
4418,[01:56:24.5697680],19491,279380,612660
4419,[01:56:24.5999749],26984,255505,618983
4420,[01:56:24.6301818],24959,267623,654116
4421,[01:56:24.6603887],17975,255107,597171
4422,[01:56:24.6905956],21085,260484,561161
4423,[01:56:24.7208025],25755,225971,549907
4424,[01:56:24.7510093],17113,234118,519341
4425,[01:56:24.7812162],28582,255570,533694
4426,[01:56:24.8114231],23964,253861,492293
4427,[01:56:24.8416300],18657,250850,603548
4428,[01:56:24.8718369],26389,267540,610853
4429,[01:56:24.9020438],18595,242333,604954
4430,[01:56:24.9322506],18734,291485,603137
4431,[01:56:24.9624575],26910,257117,550678
4432,[01:56:24.9926644],25069,230787,527475
4433,[01:56:25.0228768],24740,236214,556120
4434,[01:56:25.0530837],17758,237729,552247
4435,[01:56:25.0832906],23773,285130,571404
4436,[01:56:25.1134974],20302,240632,540988
4437,[01:56:25.1437043],26740,249263,511633
4438,[01:56:25.1739112],24438,270898,525767
4439,[01:56:25.2041181],18894,250078,570734
4440,[01:56:25.2343250],24027,279060,530539
4441,[01:56:25.2645319],23776,280422,626883
4442,[01:56:25.2947387],21658,240886,611996
4443,[01:56:25.3249456],21627,278378,521692
4444,[01:56:25.3551525],18926,252327,560147
4445,[01:56:25.3853594],25382,266794,507987
4446,[01:56:25.4155663],25068,225190,567294
4447,[01:56:25.4457732],24235,252576,554836
4448,[01:56:25.4759800],13420,252624,526922
4449,[01:56:25.5061869],20538,263536,485898
4450,[01:56:25.5363938],22190,270034,560591
4451,[01:56:25.5666007],17842,246800,597608
4452,[01:56:25.5968076],21309,246251,541986
4453,[01:56:25.6270145],17041,263915,511430
4454,[01:56:25.6572213],21821,263889,547487
4455,[01:56:25.6874282],28218,240321,551695
4456,[01:56:25.7176351],18578,260514,583298
4457,[01:56:25.7478420],30301,254126,543834
4458,[01:56:25.7780489],17508,225513,513803
4459,[01:56:25.8082558],22804,230349,603516
4460,[01:56:25.8384626],29995,261473,579408
4461,[01:56:25.8686695],25277,268728,577886
4462,[01:56:25.8988764],17855,232890,559131
4463,[01:56:25.9290833],22628,252327,640043
4464,[01:56:25.9592902],20904,286750,540395
4465,[01:56:25.9894971],23833,240539,475380
4466,[01:56:26.0197088],23943,216878,580508
4467,[01:56:26.0499164],21843,212298,550947
4468,[01:56:26.0801233],23362,277399,514521
4469,[01:56:26.1103302],19669,294192,494668
4470,[01:56:26.1405371],24275,237040,506185
4471,[01:56:26.1707440],22384,232419,515551
4472,[01:56:26.2009509],21803,283717,517987
4473,[01:56:26.2311577],15795,244137,524590
4474,[01:56:26.2613646],26433,244486,565824
4475,[01:56:26.2915715],24721,240319,552782
4476,[01:56:26.3217784],30300,242726,573669
4477,[01:56:26.3519853],25854,241412,583249
4478,[01:56:26.3821921],21396,288194,633752
4479,[01:56:26.4123990],20516,275407,582261
4480,[01:56:26.4426059],31558,267112,557208
4481,[01:56:26.4728128],21748,233081,515271
4482,[01:56:26.5030197],24431,232336,589652
4483,[01:56:26.5332266],26490,235418,551256
4484,[01:56:26.5634334],23811,215761,613956
4485,[01:56:26.5936403],19347,257763,536933
4486,[01:56:26.6238472],23769,238144,555060
4487,[01:56:26.6540541],19929,295919,611356
4488,[01:56:26.6842610],24749,276520,562474
4489,[01:56:26.7144679],23207,278421,554046
4490,[01:56:26.7446747],17932,266586,567209
4491,[01:56:26.7748816],17761,304465,566406
4492,[01:56:26.8050885],18453,237320,552967
4493,[01:56:26.8352954],22202,236286,523719
4494,[01:56:26.8655023],18881,221697,559261
4495,[01:56:26.8957092],27024,257730,538921
4496,[01:56:26.9259160],23310,290837,600637
4497,[01:56:26.9561229],22872,261993,577920
4498,[01:56:26.9863298],19250,244215,537349
4499,[01:56:27.0165422],26065,256958,575099
4500,[01:56:27.0467491],20743,239334,613549
4501,[01:56:27.0769560],25470,264892,527639
4502,[01:56:27.1071628],25995,304042,589433
4503,[01:56:27.1373697],22984,263433,529521
4504,[01:56:27.1675766],24020,242443,519846
4505,[01:56:27.1977835],21604,251669,525430
4506,[01:56:27.2279904],19118,235787,527280
4507,[01:56:27.2581973],24791,276618,492753
4508,[01:56:27.2884041],19931,259765,554808
4509,[01:56:27.3186110],21592,287595,597705
4510,[01:56:27.3488179],18816,263843,557503
4511,[01:56:27.3790248],23599,268018,515332
4512,[01:56:27.4092317],22419,259257,615485
4513,[01:56:27.4394386],21458,258860,569492
4514,[01:56:27.4696454],21183,233972,592381
4515,[01:56:27.4998523],20844,256522,557285
4516,[01:56:27.5300592],19233,259188,583940
4517,[01:56:27.5602661],17546,248514,568189
4518,[01:56:27.5904730],20285,261239,604264
4519,[01:56:27.6206799],22084,255543,545777
4520,[01:56:27.6508867],18475,265483,530517
4521,[01:56:27.6810936],26565,269717,509683
4522,[01:56:27.7113005],21389,240877,548881
4523,[01:56:27.7415074],23067,262053,504092
4524,[01:56:27.7717143],24400,267672,543862
4525,[01:56:27.8019212],21143,257330,581416
4526,[01:56:27.8321280],19289,236373,535127
4527,[01:56:27.8623349],24383,260001,539553
4528,[01:56:27.8925418],23879,250595,492944
4529,[01:56:27.9227487],16532,244859,567866
4530,[01:56:27.9529556],16850,261875,535795
4531,[01:56:27.9831625],17381,251919,564387
4532,[01:56:28.0133748],24937,246133,552708
4533,[01:56:28.0435817],22564,240215,511579
4534,[01:56:28.0737886],15870,217009,578838
4535,[01:56:28.1039955],17642,236725,593925
4536,[01:56:28.1342024],19596,243394,556309
4537,[01:56:28.1644093],17056,246220,528081
4538,[01:56:28.1946161],21549,270887,577217
4539,[01:56:28.2248230],25133,266524,577328
4540,[01:56:28.2550299],23756,266374,574100
4541,[01:56:28.2852368],23427,261687,584618
4542,[01:56:28.3154437],16306,232123,569792
4543,[01:56:28.3456506],20610,236474,573598
4544,[01:56:28.3758574],20243,252471,604495
4545,[01:56:28.4060643],19167,233545,629474
4546,[01:56:28.4362712],18305,260314,549488
4547,[01:56:28.4664781],15575,243406,576858
4548,[01:56:28.4966850],16477,230247,557026
4549,[01:56:28.5268919],19058,252313,507196
4550,[01:56:28.5570987],19859,267786,540256
4551,[01:56:28.5873056],23183,250621,540014
4552,[01:56:28.6175125],22426,233469,555225
4553,[01:56:28.6477194],17848,235469,564587
4554,[01:56:28.6779263],18497,254666,547095
4555,[01:56:28.7081332],21464,256111,523298
4556,[01:56:28.7383400],21906,258285,554328
4557,[01:56:28.7685469],16778,244578,580780
4558,[01:56:28.7987538],18717,245176,536696
4559,[01:56:28.8289607],23492,242427,502220
4560,[01:56:28.8591676],22135,247681,463043
4561,[01:56:28.8893745],20102,272804,568601
4562,[01:56:28.9195814],21933,227425,567664
4563,[01:56:28.9497882],16825,229372,588879
4564,[01:56:28.9799951],27591,237429,632306
4565,[01:56:29.0102075],32528,231784,592554
4566,[01:56:29.0404144],26411,228818,595099
4567,[01:56:29.0706213],20256,244752,566738
4568,[01:56:29.1008281],18793,229351,609534
4569,[01:56:29.1310350],26611,228723,565565
4570,[01:56:29.1612419],16615,234488,505795
4571,[01:56:29.1914488],19107,261552,534445
4572,[01:56:29.2216557],21386,239460,525710
4573,[01:56:29.2518626],20231,234999,547774
4574,[01:56:29.2820695],24181,264052,594206
4575,[01:56:29.3122763],27174,250172,549407
4576,[01:56:29.3424832],21729,255029,598709
4577,[01:56:29.3726901],25253,232804,522712
4578,[01:56:29.4028970],22573,262943,511287
4579,[01:56:29.4331039],19783,247386,616531
4580,[01:56:29.4633108],22772,224575,619686
4581,[01:56:29.4935176],21985,245296,573358
4582,[01:56:29.5237245],21046,246647,528032
4583,[01:56:29.5539314],24932,270440,614456
4584,[01:56:29.5841383],18019,215310,596685
4585,[01:56:29.6143452],19966,253436,606710
4586,[01:56:29.6445521],21356,265054,595162
4587,[01:56:29.6747589],27345,232413,605593
4588,[01:56:29.7049658],18089,242961,589610
4589,[01:56:29.7351727],20698,236679,550195
4590,[01:56:29.7653796],21150,214144,518027
4591,[01:56:29.7955865],24040,265590,524276
4592,[01:56:29.8257934],21393,252155,507089
4593,[01:56:29.8560002],20124,247536,573016
4594,[01:56:29.8862071],26560,240632,636891
4595,[01:56:29.9164140],21596,234992,536650
4596,[01:56:29.9466209],20755,272919,565534
4597,[01:56:29.9768278],25635,264749,538018
4598,[01:56:30.0070402],16728,265042,578336
4599,[01:56:30.0372470],21580,274243,603762
4600,[01:56:30.0674539],15816,281906,583706
4601,[01:56:30.0976608],22176,231249,541678
4602,[01:56:30.1278677],25364,278966,544347
4603,[01:56:30.1580746],22164,252502,572000
4604,[01:56:30.1882815],28922,246178,556862
4605,[01:56:30.2184883],29395,244133,544004
4606,[01:56:30.2486952],17886,251030,588333
4607,[01:56:30.2789021],29231,269786,520664
4608,[01:56:30.3091090],20998,236740,559289
4609,[01:56:30.3393159],17118,219978,595150
4610,[01:56:30.3695228],26447,209550,618108
4611,[01:56:30.3997296],22797,264915,559223
4612,[01:56:30.4299365],25933,244959,604747
4613,[01:56:30.4601434],17088,215874,559108
4614,[01:56:30.4903503],16875,271251,575219
4615,[01:56:30.5205572],16823,218076,565937
4616,[01:56:30.5507641],24129,228033,569122
4617,[01:56:30.5809709],19184,246611,603707
4618,[01:56:30.6111778],16696,243246,583453
4619,[01:56:30.6413847],21041,283834,560418
4620,[01:56:30.6715916],21669,240884,556368
4621,[01:56:30.7017985],18135,223979,548578
4622,[01:56:30.7320054],21352,251958,550835
4623,[01:56:30.7622122],23156,236732,577000
4624,[01:56:30.7924191],28463,256975,596611
4625,[01:56:30.8226260],20368,257245,527778
4626,[01:56:30.8528329],14050,253392,536770
4627,[01:56:30.8830398],26555,253002,551298
4628,[01:56:30.9132467],20969,308406,577203
4629,[01:56:30.9434535],24018,255907,563504
4630,[01:56:30.9736604],20250,269247,546224
4631,[01:56:31.0038728],22495,288141,573843
4632,[01:56:31.0340797],23880,281739,616212
4633,[01:56:31.0642866],24286,240423,584634
4634,[01:56:31.0944935],24291,228263,593372
4635,[01:56:31.1247003],19533,263814,467058
4636,[01:56:31.1549072],23330,257049,560723
4637,[01:56:31.1851141],27148,280085,582351
4638,[01:56:31.2153210],24797,270419,633596
4639,[01:56:31.2455279],27970,230831,626265
4640,[01:56:31.2757348],28139,228980,528388
4641,[01:56:31.3059416],27156,249712,611989
4642,[01:56:31.3361485],19823,271103,498402
4643,[01:56:31.3663554],19564,256756,529674
4644,[01:56:31.3965623],23474,236472,522422
4645,[01:56:31.4267692],17695,233820,545972
4646,[01:56:31.4569761],20135,265824,577665
4647,[01:56:31.4871829],25975,237244,567966
4648,[01:56:31.5173898],19278,267738,590172
4649,[01:56:31.5475967],23135,235586,653737
4650,[01:56:31.5778036],20927,249141,598522
4651,[01:56:31.6080105],26209,227579,585045
4652,[01:56:31.6382174],31107,245599,527782
4653,[01:56:31.6684242],21419,232655,594391
4654,[01:56:31.6986311],16864,238644,609996
4655,[01:56:31.7288380],26747,250401,555613
4656,[01:56:31.7590449],32614,260570,595507
4657,[01:56:31.7892518],25540,272283,573187
4658,[01:56:31.8194587],17745,249767,461283
4659,[01:56:31.8496655],15106,290013,589558
4660,[01:56:31.8798724],22136,259921,562165
4661,[01:56:31.9100793],20514,259134,618094
4662,[01:56:31.9402862],27101,269646,602422
4663,[01:56:31.9704931],30939,251766,531933
4664,[01:56:32.0007055],13851,245037,599222
4665,[01:56:32.0309123],20633,284465,626934
4666,[01:56:32.0611192],26038,216870,616802
4667,[01:56:32.0913261],26732,245747,583261
4668,[01:56:32.1215330],16496,238693,551219
4669,[01:56:32.1517399],18860,257631,543767
4670,[01:56:32.1819468],25836,261662,544165
4671,[01:56:32.2121536],28230,296097,514977
4672,[01:56:32.2423605],19900,239677,538995
4673,[01:56:32.2725674],22928,242251,611645
4674,[01:56:32.3027743],19757,238628,470960
4675,[01:56:32.3329812],17112,268457,529424
4676,[01:56:32.3631881],26043,298587,554369
4677,[01:56:32.3933949],16491,304202,621065
4678,[01:56:32.4236018],20056,250941,617596
4679,[01:56:32.4538087],21268,258555,544777
4680,[01:56:32.4840156],26993,261787,552687
4681,[01:56:32.5142225],26656,253612,617475
4682,[01:56:32.5444294],23001,243873,636528
4683,[01:56:32.5746362],19100,251201,581196
4684,[01:56:32.6048431],19886,217216,541110
4685,[01:56:32.6350500],20994,229672,487193
4686,[01:56:32.6652569],21191,250101,521300
4687,[01:56:32.6954638],26174,251314,520055
4688,[01:56:32.7256707],22086,266810,587202
4689,[01:56:32.7558775],19224,269658,585681
4690,[01:56:32.7860844],14956,275363,559620
4691,[01:56:32.8162913],16729,272221,521015
4692,[01:56:32.8464982],17993,285564,556671
4693,[01:56:32.8767051],16678,245304,552821
4694,[01:56:32.9069120],17884,231240,632411
4695,[01:56:32.9371188],20027,281859,621245
4696,[01:56:32.9673257],26152,261877,510895
4697,[01:56:32.9975326],20291,242320,501938
4698,[01:56:33.0277450],21649,239835,485096
4699,[01:56:33.0579519],18100,257200,504022
4700,[01:56:33.0881588],17220,259034,462996
4701,[01:56:33.1183656],13616,264589,534695
4702,[01:56:33.1485725],20172,259975,623204
4703,[01:56:33.1787794],23732,272235,523855
4704,[01:56:33.2089863],23979,261499,543898
4705,[01:56:33.2391932],22451,260342,553236
4706,[01:56:33.2694001],20363,235556,611616
4707,[01:56:33.2996069],27606,258360,629072
4708,[01:56:33.3298138],21924,281068,544269
4709,[01:56:33.3600207],21328,250223,505060
4710,[01:56:33.3902276],18581,286456,549434
4711,[01:56:33.4204345],20612,258662,545136
4712,[01:56:33.4506414],22241,243303,593128
4713,[01:56:33.4808482],19957,251682,647467
4714,[01:56:33.5110551],24542,235618,607083
4715,[01:56:33.5412620],22473,245781,542696
4716,[01:56:33.5714689],26861,262557,558307
4717,[01:56:33.6016758],20902,244662,626645
4718,[01:56:33.6318827],31196,220270,611946
4719,[01:56:33.6620895],21827,256547,595165
4720,[01:56:33.6922964],19405,271867,534038
4721,[01:56:33.7225033],19593,242088,552243
4722,[01:56:33.7527102],20533,259633,607051
4723,[01:56:33.7829171],21561,251937,564914
4724,[01:56:33.8131240],22358,256897,514027
4725,[01:56:33.8433308],23175,276516,618838
4726,[01:56:33.8735377],20228,225774,528467
4727,[01:56:33.9037446],22968,266754,502371
4728,[01:56:33.9339515],22839,281858,551744
4729,[01:56:33.9641584],26202,271222,595150
4730,[01:56:33.9943653],21977,248459,567962
4731,[01:56:34.0245776],22518,250748,597562
4732,[01:56:34.0547845],17347,296717,552233
4733,[01:56:34.0849914],26099,257209,573137
4734,[01:56:34.1151983],18645,224028,559182
4735,[01:56:34.1454052],20946,262258,607547
4736,[01:56:34.1756121],19950,253609,590112
4737,[01:56:34.2058189],19115,223338,547852
4738,[01:56:34.2360258],22807,273797,580073
4739,[01:56:34.2662327],16764,211063,599188
4740,[01:56:34.2964396],24848,250508,553634
4741,[01:56:34.3266465],20174,251654,484709
4742,[01:56:34.3568534],15696,250184,563281
4743,[01:56:34.3870602],13950,261386,567328
4744,[01:56:34.4172671],18969,267178,590332
4745,[01:56:34.4474740],22622,237392,537792
4746,[01:56:34.4776809],26818,261551,566284
4747,[01:56:34.5078878],22650,263904,517215
4748,[01:56:34.5380947],18792,290156,547812
4749,[01:56:34.5683015],23908,286702,544468
4750,[01:56:34.5985084],20121,242092,601349
4751,[01:56:34.6287153],17578,228978,611628
4752,[01:56:34.6589222],18256,267321,661275
4753,[01:56:34.6891291],21798,257955,501869
4754,[01:56:34.7193360],23620,259511,509258
4755,[01:56:34.7495429],21161,262064,581308
4756,[01:56:34.7797497],27992,232698,585535
4757,[01:56:34.8099566],18369,272837,614216
4758,[01:56:34.8401635],20799,267470,610006
4759,[01:56:34.8703704],25886,260851,579488
4760,[01:56:34.9005773],19912,254549,593668
4761,[01:56:34.9307841],20392,246712,507861
4762,[01:56:34.9609910],24794,237371,545794
4763,[01:56:34.9911979],20187,255706,658109
4764,[01:56:35.0214104],23315,262855,534664
4765,[01:56:35.0516173],18016,265628,525843
4766,[01:56:35.0818242],22967,235731,535998
4767,[01:56:35.1120310],16801,260816,554104
4768,[01:56:35.1422379],30385,274531,532199
4769,[01:56:35.1724448],26138,239994,572054
4770,[01:56:35.2026517],26633,240357,625592
4771,[01:56:35.2328586],26893,239273,608385
4772,[01:56:35.2630655],17848,245641,530654
4773,[01:56:35.2932723],17002,257559,533573
4774,[01:56:35.3234792],23770,237847,554178
4775,[01:56:35.3536861],21259,211566,603969
4776,[01:56:35.3838930],26089,233325,640490
4777,[01:56:35.4140999],21644,235427,595650
4778,[01:56:35.4443068],17572,282775,576542
4779,[01:56:35.4745136],24409,248686,544569
4780,[01:56:35.5047205],21470,248599,526996
4781,[01:56:35.5349274],24244,256980,650443
4782,[01:56:35.5651343],18004,264069,602849
4783,[01:56:35.5953412],21697,278968,522585
4784,[01:56:35.6255481],20597,229645,536539
4785,[01:56:35.6557549],19964,273240,631457
4786,[01:56:35.6859618],21013,261115,603926
4787,[01:56:35.7161687],18174,277870,604216
4788,[01:56:35.7463756],26369,244271,559941
4789,[01:56:35.7765825],19390,252266,553789
4790,[01:56:35.8067894],18501,247585,663384
4791,[01:56:35.8369962],23745,246470,555856
4792,[01:56:35.8672031],24869,245518,590701
4793,[01:56:35.8974100],16999,287817,601092
4794,[01:56:35.9276169],21544,266486,564479
4795,[01:56:35.9578238],19126,268253,496472
4796,[01:56:35.9880307],24005,262068,541132
4797,[01:56:36.0182430],10525,243750,568964
4798,[01:56:36.0484499],26612,255600,510883
4799,[01:56:36.0786568],20116,233046,621910
4800,[01:56:36.1088637],18526,257585,605925
4801,[01:56:36.1390706],21295,244515,570427
4802,[01:56:36.1692775],16300,263307,573804
4803,[01:56:36.1994843],17521,294469,570635
4804,[01:56:36.2296912],17534,263198,613764
4805,[01:56:36.2598981],18849,240192,602323
4806,[01:56:36.2901050],21560,236445,620857
4807,[01:56:36.3203119],23998,272308,548004
4808,[01:56:36.3505188],18317,264100,549468
4809,[01:56:36.3807256],17435,308760,587159
4810,[01:56:36.4109325],18949,283468,490339
4811,[01:56:36.4411394],19170,248034,498518
4812,[01:56:36.4713463],16424,258857,638844
4813,[01:56:36.5015532],16847,259174,563102
4814,[01:56:36.5317601],18537,268997,534478
4815,[01:56:36.5619669],31529,269982,589376
4816,[01:56:36.5921738],21224,276845,526650
4817,[01:56:36.6223807],22208,252731,460238
4818,[01:56:36.6525876],24809,268984,551496
4819,[01:56:36.6827945],20269,270758,568928
4820,[01:56:36.7130014],21091,209930,556837
4821,[01:56:36.7432082],21529,247242,624279
4822,[01:56:36.7734151],22680,250118,586513
4823,[01:56:36.8036220],16612,268077,519269
4824,[01:56:36.8338289],25235,245455,576028
4825,[01:56:36.8640358],25077,254783,535273
4826,[01:56:36.8942427],20132,251452,507367
4827,[01:56:36.9244495],26115,243436,506042
4828,[01:56:36.9546564],24180,243670,553769
4829,[01:56:36.9848633],28619,279764,599733
4830,[01:56:37.0150757],25542,275240,566567
4831,[01:56:37.0452826],20425,263761,603534
4832,[01:56:37.0754895],23664,259459,561269
4833,[01:56:37.1056963],22414,269846,657638
4834,[01:56:37.1359032],18749,260317,602688
4835,[01:56:37.1661101],18568,242627,553696
4836,[01:56:37.1963170],25799,258067,516149
4837,[01:56:37.2265239],21454,232712,568858
4838,[01:56:37.2567308],23812,258939,542543
4839,[01:56:37.2869376],23907,261485,604243
4840,[01:56:37.3171445],19209,254937,518672
4841,[01:56:37.3473514],30021,274351,568385
4842,[01:56:37.3775583],28675,270463,567755
4843,[01:56:37.4077652],17660,237680,538581
4844,[01:56:37.4379721],17109,263562,568714
4845,[01:56:37.4681789],24764,253425,585883
4846,[01:56:37.4983858],17977,252636,595216
4847,[01:56:37.5285927],13839,255387,529352
4848,[01:56:37.5587996],23563,249179,557032
4849,[01:56:37.5890065],23968,276523,529308
4850,[01:56:37.6192134],19531,235632,597136
4851,[01:56:37.6494202],17465,256536,513000
4852,[01:56:37.6796271],17896,248496,549192
4853,[01:56:37.7098340],22055,244275,521592
4854,[01:56:37.7400409],18382,243171,525986
4855,[01:56:37.7702478],16614,246762,514243
4856,[01:56:37.8004547],21745,234182,530623
4857,[01:56:37.8306615],21034,225330,520303
4858,[01:56:37.8608684],17958,262840,495482
4859,[01:56:37.8910753],18237,254409,532903
4860,[01:56:37.9212822],20652,278152,532784
4861,[01:56:37.9514891],31730,292667,535477
4862,[01:56:37.9816960],20884,272922,546360
4863,[01:56:38.0119083],24090,253717,521724
4864,[01:56:38.0421152],29242,248426,603703
4865,[01:56:38.0723221],16284,239755,531596
4866,[01:56:38.1025290],16170,237692,553021
4867,[01:56:38.1327359],22636,232714,555921
4868,[01:56:38.1629428],20013,255873,508566
4869,[01:56:38.1931496],18312,274416,544087
4870,[01:56:38.2233565],22035,256134,507428
4871,[01:56:38.2535634],21884,254364,590761
4872,[01:56:38.2837703],24075,271836,675968
4873,[01:56:38.3139772],18835,250708,665754
4874,[01:56:38.3441841],21706,240396,621336
4875,[01:56:38.3743909],17278,269452,587402
4876,[01:56:38.4045978],26360,239244,636306
4877,[01:56:38.4348047],16918,234795,554075
4878,[01:56:38.4650116],16724,231322,533341
4879,[01:56:38.4952185],19508,278075,573042
4880,[01:56:38.5254254],25134,266355,605821
4881,[01:56:38.5556322],17289,257002,559732
4882,[01:56:38.5858391],23150,260855,462143
4883,[01:56:38.6160460],19268,231763,616452
4884,[01:56:38.6462529],18989,241573,526876
4885,[01:56:38.6764598],20843,304185,519791
4886,[01:56:38.7066667],21472,279110,578284
4887,[01:56:38.7368735],19708,291489,653550
4888,[01:56:38.7670804],23584,253327,629958
4889,[01:56:38.7972873],24243,256723,587662
4890,[01:56:38.8274942],14320,261644,532344
4891,[01:56:38.8577011],22487,258464,552418
4892,[01:56:38.8879080],22240,262194,486714
4893,[01:56:38.9181148],15370,260582,528159
4894,[01:56:38.9483217],20350,265397,532776
4895,[01:56:38.9785286],16790,239734,577580
4896,[01:56:39.0087410],17556,245928,587517
4897,[01:56:39.0389479],22088,239258,598953
4898,[01:56:39.0691547],23184,265561,601206
4899,[01:56:39.0993616],19339,283255,538869
4900,[01:56:39.1295685],22258,242835,621624
4901,[01:56:39.1597754],19478,259493,597458
4902,[01:56:39.1899823],18286,249989,588385
4903,[01:56:39.2201892],22252,223036,669799
4904,[01:56:39.2503960],22744,231809,566646
4905,[01:56:39.2806029],19868,226102,530805
4906,[01:56:39.3108098],24203,240200,480602
4907,[01:56:39.3410167],21571,236903,560065
4908,[01:56:39.3712236],23034,217203,573602
4909,[01:56:39.4014305],22099,242232,527596
4910,[01:56:39.4316373],20605,258357,523255
4911,[01:56:39.4618442],21104,256037,529706
4912,[01:56:39.4920511],17838,246050,593377
4913,[01:56:39.5222580],18515,260632,590589
4914,[01:56:39.5524649],20988,236758,675286
4915,[01:56:39.5826718],24064,242096,572461
4916,[01:56:39.6128787],16045,260798,502801
4917,[01:56:39.6430855],17612,253295,565527
4918,[01:56:39.6732924],23378,251423,600847
4919,[01:56:39.7034993],23562,285336,582009
4920,[01:56:39.7337062],18507,295527,575625
4921,[01:56:39.7639131],18968,238368,614044
4922,[01:56:39.7941200],27591,247066,598407
4923,[01:56:39.8243268],16276,239536,581895
4924,[01:56:39.8545337],19995,250690,577416
4925,[01:56:39.8847406],25281,247821,487186
4926,[01:56:39.9149475],21958,279379,553722
4927,[01:56:39.9451544],19172,253487,595064
4928,[01:56:39.9753612],18956,278173,552481
4929,[01:56:40.0055736],24250,234469,581752
4930,[01:56:40.0357805],18042,261371,474219
4931,[01:56:40.0659874],22132,248085,510327
4932,[01:56:40.0961943],16352,256222,505447
4933,[01:56:40.1264012],12862,247517,504570
4934,[01:56:40.1566080],21909,271947,575026
4935,[01:56:40.1868149],23881,287508,541502
4936,[01:56:40.2170218],22749,269192,610133
4937,[01:56:40.2472287],25936,258339,605271
4938,[01:56:40.2774356],20052,274202,526344
4939,[01:56:40.3076425],23266,287595,604044
4940,[01:56:40.3378493],20890,259752,533948
4941,[01:56:40.3680562],18261,212162,522674
4942,[01:56:40.3982631],21037,227618,535057
4943,[01:56:40.4284700],23219,209669,566714
4944,[01:56:40.4586769],23784,238883,561064
4945,[01:56:40.4888838],21149,240825,524082
4946,[01:56:40.5190906],17923,254272,494743
4947,[01:56:40.5492975],15549,282441,594324
4948,[01:56:40.5795044],22749,248260,586657
4949,[01:56:40.6097113],20345,259824,613024
4950,[01:56:40.6399182],23382,242979,591038
4951,[01:56:40.6701251],19086,260489,556469
4952,[01:56:40.7003319],20398,249773,574089
4953,[01:56:40.7305388],19112,239400,559282
4954,[01:56:40.7607457],21574,235775,538037
4955,[01:56:40.7909526],26222,226047,525880
4956,[01:56:40.8211595],17505,279719,590137
4957,[01:56:40.8513664],22849,299837,510199
4958,[01:56:40.8815732],12368,261164,559171
4959,[01:56:40.9117801],16356,253643,581595
