Predicted duration,1.4,,,
Predicted error,5.9,,,
Predicted start,00:48:20,,,
Notes,none,,,
FrameNum,timeInfo,signal-target,signal-track1,signal-track2
1425,[00:48:45.5019701],34,81,38
1426,[00:48:45.6031452],33,57,66
1427,[00:48:45.7030474],48,68,74
1428,[00:48:45.8020648],43,75,69
1429,[00:48:45.9031144],51,50,72
1430,[00:48:46.0022479],48,78,56
1431,[00:48:46.1022279],68,58,60
1432,[00:48:46.2043524],61,74,53
1433,[00:48:46.3027970],74,82,72
1434,[00:48:46.4038954],62,75,49
1435,[00:48:46.5032332],80,82,72
1436,[00:48:46.6024477],41,71,52
1437,[00:48:46.7046369],38,37,68
1438,[00:48:46.8025996],76,61,62
1439,[00:48:46.9049479],44,70,70
1440,[00:48:47.0031882],34,38,58
1441,[00:48:47.1030047],76,52,69
1442,[00:48:47.2045923],78,58,76
1443,[00:48:47.3038913],38,56,67
1444,[00:48:47.4031669],54,48,63
1445,[00:48:47.5033490],39,81,71
1446,[00:48:47.6036831],49,43,66
1447,[00:48:47.7034579],35,52,61
1448,[00:48:47.8044156],70,73,34
1449,[00:48:47.9035170],71,80,78
1450,[00:48:48.0046061],68,84,47
1451,[00:48:48.1036854],67,73,30
1452,[00:48:48.2070578],76,36,71
1453,[00:48:48.3036599],62,84,74
1454,[00:48:48.4038266],72,32,38
1455,[00:48:48.5051692],64,67,76
1456,[00:48:48.6040745],74,83,36
1457,[00:48:48.7054778],57,49,36
1458,[00:48:48.8043987],74,43,39
1459,[00:48:48.9041764],38,85,83
1460,[00:48:49.0051096],58,46,41
1461,[00:48:49.1058780],39,65,69
1462,[00:48:49.2069345],43,59,78
1463,[00:48:49.3046708],68,80,60
1464,[00:48:49.4062060],63,46,66
1465,[00:48:49.5046745],75,66,53
1466,[00:48:49.6058917],58,76,66
1467,[00:48:49.7070362],71,77,72
1468,[00:48:49.8054406],62,42,78
1469,[00:48:49.9051503],40,62,50
1470,[00:48:50.0054647],63,76,65
1471,[00:48:50.1051703],59,39,58
1472,[00:48:50.2069906],47,56,41
1473,[00:48:50.3053328],59,79,73
1474,[00:48:50.4069869],17,83,49
1475,[00:48:50.5059535],62,67,61
1476,[00:48:50.6055980],70,71,60
1477,[00:48:50.7066897],74,63,45
1478,[00:48:50.8056379],74,72,59
1479,[00:48:50.9068903],64,31,60
1480,[00:48:51.0059020],80,38,63
1481,[00:48:51.1071830],37,76,70
1482,[00:48:51.2072597],73,35,41
1483,[00:48:51.3061217],42,36,78
1484,[00:48:51.4071802],62,51,39
1485,[00:48:51.5064027],74,85,69
1486,[00:48:51.6080157],37,64,73
1487,[00:48:51.7067200],73,74,78
1488,[00:48:51.8063962],39,50,71
1489,[00:48:51.9079229],47,69,42
1490,[00:48:52.0064570],72,73,71
1491,[00:48:52.1066372],70,54,53
1492,[00:48:52.2076448],43,62,67
1493,[00:48:52.3067567],68,46,64
1494,[00:48:52.4070576],58,34,61
1495,[00:48:52.5073754],43,84,49
1496,[00:48:52.6076735],48,51,84
1497,[00:48:52.7090760],54,85,39
1498,[00:48:52.8071087],62,80,80
1499,[00:48:52.9079942],61,31,77
1500,[00:48:53.0074114],82,81,68
1501,[00:48:53.1082384],60,56,75
1502,[00:48:53.2077904],61,57,71
1503,[00:48:53.3081413],41,82,74
1504,[00:48:53.4078951],47,58,74
1505,[00:48:53.5083797],74,48,57
1506,[00:48:53.6076925],74,65,66
1507,[00:48:53.7093039],45,73,60
1508,[00:48:53.8082969],72,56,67
1509,[00:48:53.9084724],65,56,35
1510,[00:48:54.0082106],50,80,76
1511,[00:48:54.1084438],36,67,80
1512,[00:48:54.2098996],33,60,61
1513,[00:48:54.3087984],83,69,38
1514,[00:48:54.4103555],42,33,58
1515,[00:48:54.5092795],35,60,62
1516,[00:48:54.6096657],33,63,68
1517,[00:48:54.7094459],70,81,34
1518,[00:48:54.8102110],56,58,32
1519,[00:48:54.9108387],44,60,32
1520,[00:48:55.0089842],35,45,75
1521,[00:48:55.1089959],68,55,42
1522,[00:48:55.2106334],79,38,81
1523,[00:48:55.3090912],52,34,74
1524,[00:48:55.4091665],78,45,81
1525,[00:48:55.5093785],38,65,77
1526,[00:48:55.6093188],69,79,60
1527,[00:48:55.7103640],40,35,33
1528,[00:48:55.8097968],83,75,51
1529,[00:48:55.9100456],44,69,58
1530,[00:48:56.0109990],36,84,46
1531,[00:48:56.1098185],44,79,71
1532,[00:48:56.2119715],79,72,75
1533,[00:48:56.3111607],63,75,80
1534,[00:48:56.4109831],55,42,59
1535,[00:48:56.5099867],67,51,66
1536,[00:48:56.6103368],38,51,57
1537,[00:48:56.7111724],47,67,68
1538,[00:48:56.8106006],55,63,50
1539,[00:48:56.9106866],35,48,58
1540,[00:48:57.0108888],50,63,74
1541,[00:48:57.1103934],74,86,69
1542,[00:48:57.2125251],10,83,76
1543,[00:48:57.3107341],39,46,58
1544,[00:48:57.4111165],50,33,60
1545,[00:48:57.5110928],40,33,48
1546,[00:48:57.6113243],79,71,41
1547,[00:48:57.7114985],31,83,72
1548,[00:48:57.8120701],30,70,87
1549,[00:48:57.9113197],42,45,80
1550,[00:48:58.0110007],73,59,65
1551,[00:48:58.1112765],57,42,63
1552,[00:48:58.2129989],50,70,69
1553,[00:48:58.3117456],49,71,53
1554,[00:48:58.4130389],52,73,59
1555,[00:48:58.5116656],73,59,66
1556,[00:48:58.6126560],77,56,62
1557,[00:48:58.7119299],57,83,58
1558,[00:48:58.8115378],68,53,64
1559,[00:48:58.9117729],76,83,55
1560,[00:48:59.0124201],37,64,46
1561,[00:48:59.1131984],43,70,49
1562,[00:48:59.2122600],53,77,45
1563,[00:48:59.3132221],69,47,55
1564,[00:48:59.4121345],76,48,70
1565,[00:48:59.5123176],65,46,73
1566,[00:48:59.6124664],60,34,35
1567,[00:48:59.7129939],76,80,81
1568,[00:48:59.8135675],64,37,71
1569,[00:48:59.9135359],42,82,61
1570,[00:49:00.0127029],68,64,63
1571,[00:49:00.1140919],45,60,76
1572,[00:49:00.2147718],46,51,69
1573,[00:49:00.3128950],78,46,79
1574,[00:49:00.4132065],43,78,69
1575,[00:49:00.5132741],51,60,63
1576,[00:49:00.6133391],49,30,48
1577,[00:49:00.7133382],70,77,68
1578,[00:49:00.8132614],66,80,71
1579,[00:49:00.9136851],48,33,42
1580,[00:49:01.0139346],56,69,75
1581,[00:49:01.1140521],79,71,73
1582,[00:49:01.2142606],54,47,72
1583,[00:49:01.3139239],46,70,54
1584,[00:49:01.4140820],47,72,58
1585,[00:49:01.5138401],62,48,61
1586,[00:49:01.6144776],37,84,73
1587,[00:49:01.7140238],49,78,60
1588,[00:49:01.8139831],62,67,66
1589,[00:49:01.9140903],68,42,65
1590,[00:49:02.0144088],58,73,43
1591,[00:49:02.1140734],53,67,61
1592,[00:49:02.2147157],55,41,53
1593,[00:49:02.3148045],35,82,64
1594,[00:49:02.4145804],34,34,63
1595,[00:49:02.5145271],74,77,45
1596,[00:49:02.6158873],36,74,61
1597,[00:49:02.7147505],81,85,59
1598,[00:49:02.8167702],76,47,75
1599,[00:49:02.9149523],73,88,67
1600,[00:49:03.0148945],64,81,79
1601,[00:49:03.1160441],39,74,60
1602,[00:49:03.2157490],41,37,65
1603,[00:49:03.3169650],62,47,49
1604,[00:49:03.4162706],45,57,71
1605,[00:49:03.5164213],59,78,58
1606,[00:49:03.6153889],56,79,75
1607,[00:49:03.7167346],48,71,62
1608,[00:49:03.8162026],51,63,66
1609,[00:49:03.9161211],48,65,70
1610,[00:49:04.0162531],44,70,70
1611,[00:49:04.1162405],64,78,75
1612,[00:49:04.2167720],38,78,43
1613,[00:49:04.3157998],65,81,48
1614,[00:49:04.4178087],80,70,40
1615,[00:49:04.5164288],74,78,75
1616,[00:49:04.6167751],67,78,64
1617,[00:49:04.7181270],76,77,69
1618,[00:49:04.8162669],35,80,76
1619,[00:49:04.9173573],42,31,63
1620,[00:49:05.0162766],58,61,76
1621,[00:49:05.1175129],76,76,72
1622,[00:49:05.2179948],51,75,68
1623,[00:49:05.3164994],74,81,63
1624,[00:49:05.4172999],53,44,65
1625,[00:49:05.5180218],40,78,69
1626,[00:49:05.6169001],51,32,69
1627,[00:49:05.7182310],67,70,74
1628,[00:49:05.8171907],73,65,36
1629,[00:49:05.9171112],57,31,49
1630,[00:49:06.0171685],52,66,44
1631,[00:49:06.1186428],55,75,51
1632,[00:49:06.2189111],54,59,34
1633,[00:49:06.3173603],38,61,57
1634,[00:49:06.4184618],52,77,58
1635,[00:49:06.5176142],70,79,54
1636,[00:49:06.6175430],58,42,55
1637,[00:49:06.7177365],42,78,50
1638,[00:49:06.8180392],54,55,42
1639,[00:49:06.9190536],63,67,67
1640,[00:49:07.0178145],68,32,51
1641,[00:49:07.1184704],59,77,53
1642,[00:49:07.2180784],70,83,57
1643,[00:49:07.3195849],69,45,49
1644,[00:49:07.4194218],66,75,72
1645,[00:49:07.5185228],49,76,73
1646,[00:49:07.6182610],66,31,62
1647,[00:49:07.7183555],68,40,69
1648,[00:49:07.8184658],72,67,69
1649,[00:49:07.9184370],54,61,53
1650,[00:49:08.0189454],63,58,38
1651,[00:49:08.1188537],40,54,40
1652,[00:49:08.2187787],32,73,45
1653,[00:49:08.3199830],27,60,61
1654,[00:49:08.4189088],50,64,60
1655,[00:49:08.5199839],47,58,46
1656,[00:49:08.6201119],53,68,62
1657,[00:49:08.7194369],75,68,64
1658,[00:49:08.8202711],47,71,45
1659,[00:49:08.9203829],44,69,46
1660,[00:49:09.0193689],57,65,40
1661,[00:49:09.1206031],45,57,33
1662,[00:49:09.2206058],68,64,48
1663,[00:49:09.3196415],46,68,58
1664,[00:49:09.4194490],35,51,62
1665,[00:49:09.5208172],68,60,41
1666,[00:49:09.6198263],66,62,68
1667,[00:49:09.7218822],58,36,54
1668,[00:49:09.8206858],71,51,71
1669,[00:49:09.9204740],71,51,55
1670,[00:49:10.0205635],50,63,64
1671,[00:49:10.1211243],55,29,71
1672,[00:49:10.2205476],60,62,64
1673,[00:49:10.3217389],54,74,53
1674,[00:49:10.4205158],26,54,43
1675,[00:49:10.5205306],67,71,52
1676,[00:49:10.6216278],58,72,69
1677,[00:49:10.7205960],63,55,72
1678,[00:49:10.8217755],47,71,46
1679,[00:49:10.9212276],63,73,64
1680,[00:49:11.0208167],51,77,51
1681,[00:49:11.1208036],54,64,35
1682,[00:49:11.2211602],54,64,64
1683,[00:49:11.3225188],47,71,52
1684,[00:49:11.4219269],44,61,41
1685,[00:49:11.5212627],52,57,66
1686,[00:49:11.6213991],42,67,45
1687,[00:49:11.7230993],30,60,59
1688,[00:49:11.8224685],44,55,40
1689,[00:49:11.9213520],55,52,72
1690,[00:49:12.0218969],47,71,62
1691,[00:49:12.1219334],38,72,56
1692,[00:49:12.2218974],48,55,59
1693,[00:49:12.3216185],56,67,61
1694,[00:49:12.4218920],36,72,56
1695,[00:49:12.5222704],57,55,46
1696,[00:49:12.6234967],39,65,59
1697,[00:49:12.7243921],74,77,58
1698,[00:49:12.8222930],59,78,53
1699,[00:49:12.9220765],58,76,70
1700,[00:49:13.0223471],48,74,61
1701,[00:49:13.1241982],37,63,63
1702,[00:49:13.2226182],51,81,50
1703,[00:49:13.3236785],39,76,41
1704,[00:49:13.4226171],48,63,46
1705,[00:49:13.5228749],36,61,62
1706,[00:49:13.6231644],25,45,47
1707,[00:49:13.7231408],40,52,52
1708,[00:49:13.8248934],46,49,43
1709,[00:49:13.9243722],58,51,45
1710,[00:49:14.0232353],37,45,66
1711,[00:49:14.1242982],16,53,48
1712,[00:49:14.2232832],41,66,62
1713,[00:49:14.3247541],54,37,62
1714,[00:49:14.4234156],66,72,53
1715,[00:49:14.5235969],65,53,66
1716,[00:49:14.6255401],54,63,58
1717,[00:49:14.7238292],51,68,56
1718,[00:49:14.8236640],74,79,59
1719,[00:49:14.9236984],36,79,58
1720,[00:49:15.0248947],34,36,58
1721,[00:49:15.1240517],45,65,70
1722,[00:49:15.2245574],74,66,68
1723,[00:49:15.3255243],79,25,55
1724,[00:49:15.4239558],63,56,67
1725,[00:49:15.5245443],62,64,71
1726,[00:49:15.6244149],51,62,59
1727,[00:49:15.7246008],65,37,63
1728,[00:49:15.8242189],67,64,77
1729,[00:49:15.9256216],61,70,53
1730,[00:49:16.0246374],54,67,56
1731,[00:49:16.1258499],69,73,48
1732,[00:49:16.2251830],53,60,67
1733,[00:49:16.3262597],44,57,63
1734,[00:49:16.4249156],58,51,62
1735,[00:49:16.5252346],67,63,49
1736,[00:49:16.6261456],52,28,63
1737,[00:49:16.7251648],65,76,61
1738,[00:49:16.8252312],63,61,47
1739,[00:49:16.9264102],70,49,58
1740,[00:49:17.0252449],61,61,50
1741,[00:49:17.1253737],57,68,58
1742,[00:49:17.2258211],55,73,45
1743,[00:49:17.3267552],40,73,45
1744,[00:49:17.4268352],44,60,61
1745,[00:49:17.5257473],81,53,58
1746,[00:49:17.6278420],72,53,63
1747,[00:49:17.7259757],67,59,40
1748,[00:49:17.8273164],38,68,72
1749,[00:49:17.9274890],83,85,72
1750,[00:49:18.0271698],73,72,71
1751,[00:49:18.1261351],69,34,40
1752,[00:49:18.2269362],59,80,39
1753,[00:49:18.3262533],36,70,65
1754,[00:49:18.4271609],59,65,76
1755,[00:49:18.5269433],65,42,80
1756,[00:49:18.6266164],33,73,70
1757,[00:49:18.7267047],61,68,54
1758,[00:49:18.8265323],55,63,61
1759,[00:49:18.9280276],68,76,53
1760,[00:49:19.0268237],55,64,41
1761,[00:49:19.1272218],42,69,41
1762,[00:49:19.2273162],45,63,48
1763,[00:49:19.3270843],49,54,56
1764,[00:49:19.4281244],42,69,45
1765,[00:49:19.5276717],52,67,35
1766,[00:49:19.6272047],40,68,49
1767,[00:49:19.7293685],39,43,39
1768,[00:49:19.8274487],42,57,33
1769,[00:49:19.9285575],28,55,63
1770,[00:49:20.0276706],41,60,59
1771,[00:49:20.1293174],38,66,46
1772,[00:49:20.2278523],52,76,57
1773,[00:49:20.3288601],61,75,74
1774,[00:49:20.4289414],46,70,51
1775,[00:49:20.5277913],17,47,42
1776,[00:49:20.6281124],61,49,54
1777,[00:49:20.7303800],62,59,73
1778,[00:49:20.8285254],54,68,62
1779,[00:49:20.9293983],46,44,55
1780,[00:49:21.0292404],68,61,63
1781,[00:49:21.1301610],68,46,60
1782,[00:49:21.2284514],36,41,53
1783,[00:49:21.3297726],21,47,55
1784,[00:49:21.4296594],61,73,58
1785,[00:49:21.5286925],47,58,71
1786,[00:49:21.6291836],65,65,69
1787,[00:49:21.7289067],49,37,57
1788,[00:49:21.8299913],64,76,71
1789,[00:49:21.9293861],62,75,73
1790,[00:49:22.0306444],53,83,82
1791,[00:49:22.1301098],33,38,62
1792,[00:49:22.2297254],45,86,37
1793,[00:49:22.3291730],62,78,68
1794,[00:49:22.4305956],54,78,63
1795,[00:49:22.5293446],62,75,61
1796,[00:49:22.6296609],68,35,72
1797,[00:49:22.7302784],57,65,53
1798,[00:49:22.8299509],58,73,68
1799,[00:49:22.9297098],52,54,60
1800,[00:49:23.0303966],65,54,80
1801,[00:49:23.1297687],74,61,72
1802,[00:49:23.2332777],66,65,65
1803,[00:49:23.3302740],82,72,34
1804,[00:49:23.4322487],82,43,43
1805,[00:49:23.5315542],37,34,71
1806,[00:49:23.6300860],78,46,82
1807,[00:49:23.7310538],65,32,73
1808,[00:49:23.8314362],60,81,72
1809,[00:49:23.9306021],79,80,56
1810,[00:49:24.0306613],64,38,71
1811,[00:49:24.1305871],72,82,77
1812,[00:49:24.2337088],70,80,53
1813,[00:49:24.3309388],66,59,60
1814,[00:49:24.4321183],77,81,74
1815,[00:49:24.5310042],77,70,57
1816,[00:49:24.6314758],72,79,65
1817,[00:49:24.7330713],82,34,74
1818,[00:49:24.8324806],65,88,69
1819,[00:49:24.9311636],59,35,58
1820,[00:49:25.0333486],63,63,62
1821,[00:49:25.1313823],45,63,71
1822,[00:49:25.2313653],65,45,46
1823,[00:49:25.3326435],66,82,72
1824,[00:49:25.4315886],60,65,74
1825,[00:49:25.5319370],65,32,80
1826,[00:49:25.6347188],64,38,64
1827,[00:49:25.7323616],54,62,43
1828,[00:49:25.8320879],82,66,76
1829,[00:49:25.9321751],50,83,75
1830,[00:49:26.0318084],42,34,41
1831,[00:49:26.1336959],74,84,47
1832,[00:49:26.2322570],66,81,71
1833,[00:49:26.3324692],49,55,55
1834,[00:49:26.4329587],54,45,63
1835,[00:49:26.5323155],46,77,47
1836,[00:49:26.6329356],64,83,82
1837,[00:49:26.7327276],70,73,73
1838,[00:49:26.8336499],68,53,62
1839,[00:49:26.9327483],30,63,70
1840,[00:49:27.0336684],48,79,47
1841,[00:49:27.1327890],77,72,36
1842,[00:49:27.2345383],72,68,55
1843,[00:49:27.3343037],67,73,73
1844,[00:49:27.4329878],47,72,62
1845,[00:49:27.5330668],54,78,52
1846,[00:49:27.6332927],67,63,70
1847,[00:49:27.7345435],71,44,53
1848,[00:49:27.8353801],77,53,75
1849,[00:49:27.9343099],68,39,70
1850,[00:49:28.0336054],64,41,35
1851,[00:49:28.1339853],56,36,51
1852,[00:49:28.2336072],46,76,61
1853,[00:49:28.3351910],53,44,66
1854,[00:49:28.4336396],60,73,75
1855,[00:49:28.5338485],69,84,45
1856,[00:49:28.6339098],50,67,61
1857,[00:49:28.7342937],79,75,60
1858,[00:49:28.8352487],63,82,47
1859,[00:49:28.9343674],54,37,40
1860,[00:49:29.0349015],67,77,61
1861,[00:49:29.1350749],65,70,47
1862,[00:49:29.2343472],63,57,66
1863,[00:49:29.3344216],79,67,78
1864,[00:49:29.4358401],65,68,77
1865,[00:49:29.5348033],51,76,73
1866,[00:49:29.6359154],19,62,41
1867,[00:49:29.7352177],43,77,37
1868,[00:49:29.8349757],57,82,61
1869,[00:49:29.9349009],45,86,56
1870,[00:49:30.0349247],64,68,45
1871,[00:49:30.1350723],48,63,63
1872,[00:49:30.2351609],43,74,72
1873,[00:49:30.3363623],24,71,63
1874,[00:49:30.4366866],56,71,54
1875,[00:49:30.5357633],33,47,78
1876,[00:49:30.6353945],75,74,42
1877,[00:49:30.7355477],47,64,57
1878,[00:49:30.8367293],61,76,58
1879,[00:49:30.9366072],62,34,58
1880,[00:49:31.0356554],71,73,55
1881,[00:49:31.1359051],67,70,47
1882,[00:49:31.2359607],55,71,63
1883,[00:49:31.3372619],50,40,69
1884,[00:49:31.4363367],46,63,55
1885,[00:49:31.5361362],46,63,44
1886,[00:49:31.6373597],42,57,39
1887,[00:49:31.7365139],75,42,76
1888,[00:49:31.8374456],57,58,55
1889,[00:49:31.9366222],20,74,45
1890,[00:49:32.0376032],36,52,64
1891,[00:49:32.1377704],42,56,43
1892,[00:49:32.2366096],42,51,45
1893,[00:49:32.3382983],39,46,42
1894,[00:49:32.4368799],54,57,55
1895,[00:49:32.5389226],44,69,51
1896,[00:49:32.6381164],39,62,48
1897,[00:49:32.7372059],44,47,58
1898,[00:49:32.8370942],49,66,53
1899,[00:49:32.9383609],43,57,49
1900,[00:49:33.0372979],52,63,51
1901,[00:49:33.1379501],39,62,58
1902,[00:49:33.2376263],44,68,58
1903,[00:49:33.3376513],35,72,49
1904,[00:49:33.4373550],41,55,58
1905,[00:49:33.5387160],10,55,53
1906,[00:49:33.6381486],57,62,52
1907,[00:49:33.7385888],48,68,41
1908,[00:49:33.8390194],44,59,57
1909,[00:49:33.9381458],49,64,49
1910,[00:49:34.0379870],41,61,69
1911,[00:49:34.1391902],65,51,46
1912,[00:49:34.2382072],69,72,56
1913,[00:49:34.3383920],64,42,62
1914,[00:49:34.4394814],69,71,62
1915,[00:49:34.5397493],60,69,51
1916,[00:49:34.6387929],61,76,46
1917,[00:49:34.7384918],72,83,64
1918,[00:49:34.8397150],68,61,45
1919,[00:49:34.9390777],71,65,76
1920,[00:49:35.0410959],32,68,56
1921,[00:49:35.1388730],58,56,74
1922,[00:49:35.2401731],41,71,50
1923,[00:49:35.3390267],69,63,59
1924,[00:49:35.4402874],49,72,59
1925,[00:49:35.5393530],64,33,66
1926,[00:49:35.6394850],52,85,51
1927,[00:49:35.7397792],60,82,48
1928,[00:49:35.8398634],54,71,51
1929,[00:49:35.9402360],49,68,49
1930,[00:49:36.0398391],45,72,58
1931,[00:49:36.1398368],49,58,42
1932,[00:49:36.2397953],47,79,57
1933,[00:49:36.3400223],62,81,53
1934,[00:49:36.4397296],59,59,62
1935,[00:49:36.5409818],72,52,60
1936,[00:49:36.6401130],67,60,57
1937,[00:49:36.7403668],80,81,76
1938,[00:49:36.8403600],57,65,63
1939,[00:49:36.9403807],63,58,64
1940,[00:49:37.0402159],49,78,60
1941,[00:49:37.1403835],43,64,62
1942,[00:49:37.2415199],66,71,67
1943,[00:49:37.3405376],53,73,52
1944,[00:49:37.4417719],58,66,48
1945,[00:49:37.5406625],80,76,52
1946,[00:49:37.6416825],47,35,55
1947,[00:49:37.7408724],70,80,68
1948,[00:49:37.8413455],74,44,66
1949,[00:49:37.9426416],77,41,54
1950,[00:49:38.0421274],41,81,65
1951,[00:49:38.1409078],55,72,69
1952,[00:49:38.2417268],60,72,77
1953,[00:49:38.3428494],79,47,69
1954,[00:49:38.4432733],55,70,49
1955,[00:49:38.5415200],51,59,71
1956,[00:49:38.6412795],78,84,58
1957,[00:49:38.7422991],67,43,76
1958,[00:49:38.8414713],31,33,70
1959,[00:49:38.9427123],55,81,56
1960,[00:49:39.0418259],69,49,66
1961,[00:49:39.1417936],78,71,76
1962,[00:49:39.2420209],66,77,58
1963,[00:49:39.3423977],68,62,63
1964,[00:49:39.4421629],60,75,73
1965,[00:49:39.5428124],58,66,69
1966,[00:49:39.6426309],58,88,58
1967,[00:49:39.7425439],74,83,64
1968,[00:49:39.8433025],64,68,67
1969,[00:49:39.9435062],66,47,68
1970,[00:49:40.0425003],78,64,70
1971,[00:49:40.1429884],63,74,67
1972,[00:49:40.2426697],66,86,58
1973,[00:49:40.3434500],80,74,73
1974,[00:49:40.4427180],39,61,46
1975,[00:49:40.5445619],51,75,60
1976,[00:49:40.6431845],73,83,64
1977,[00:49:40.7433359],63,75,56
1978,[00:49:40.8432803],62,87,76
1979,[00:49:40.9436724],76,81,69
1980,[00:49:41.0431778],68,73,58
1981,[00:49:41.1433629],76,71,61
1982,[00:49:41.2448290],63,80,45
1983,[00:49:41.3434087],35,76,56
1984,[00:49:41.4437942],64,83,80
1985,[00:49:41.5455524],60,69,42
1986,[00:49:41.6435070],64,42,41
1987,[00:49:41.7435679],76,58,42
1988,[00:49:41.8452343],85,48,68
1989,[00:49:41.9440091],71,63,39
1990,[00:49:42.0451833],52,73,49
1991,[00:49:42.1442879],69,81,44
1992,[00:49:42.2452241],51,66,51
1993,[00:49:42.3442229],46,53,83
1994,[00:49:42.4446702],66,75,39
1995,[00:49:42.5457734],79,72,40
1996,[00:49:42.6455288],78,65,76
1997,[00:49:42.7446951],37,69,30
1998,[00:49:42.8448406],65,77,81
1999,[00:49:42.9448905],75,31,63
2000,[00:49:43.0448110],70,73,72
2001,[00:49:43.1459684],35,66,67
2002,[00:49:43.2451712],65,35,74
2003,[00:49:43.3466336],63,81,77
2004,[00:49:43.4464603],72,75,82
2005,[00:49:43.5450810],65,36,69
2006,[00:49:43.6462682],78,79,57
2007,[00:49:43.7457543],70,56,69
2008,[00:49:43.8469216],64,82,61
2009,[00:49:43.9459877],63,69,77
2010,[00:49:44.0457051],48,60,61
2011,[00:49:44.1477278],41,72,40
2012,[00:49:44.2460182],46,71,38
2013,[00:49:44.3464749],50,35,77
2014,[00:49:44.4462152],67,77,72
2015,[00:49:44.5468360],61,80,76
2016,[00:49:44.6459464],69,71,54
2017,[00:49:44.7463021],76,66,58
2018,[00:49:44.8473843],50,73,63
2019,[00:49:44.9461336],57,69,52
2020,[00:49:45.0461017],67,69,65
2021,[00:49:45.1462448],70,62,50
2022,[00:49:45.2463725],56,63,61
2023,[00:49:45.3486829],47,67,50
2024,[00:49:45.4468819],71,72,69
2025,[00:49:45.5482123],65,83,56
2026,[00:49:45.6467131],58,82,51
2027,[00:49:45.7469321],48,52,58
2028,[00:49:45.8470137],59,67,73
2029,[00:49:45.9468189],58,58,77
2030,[00:49:46.0488656],37,77,60
2031,[00:49:46.1471551],66,65,39
2032,[00:49:46.2471111],59,71,60
2033,[00:49:46.3478628],71,65,70
2034,[00:49:46.4484659],53,68,53
2035,[00:49:46.5485671],29,72,66
2036,[00:49:46.6474549],39,86,56
2037,[00:49:46.7475988],74,64,52
2038,[00:49:46.8487374],56,71,61
2039,[00:49:46.9483752],42,78,51
2040,[00:49:47.0484189],48,59,54
2041,[00:49:47.1493853],55,64,67
2042,[00:49:47.2483759],44,59,51
2043,[00:49:47.3500332],39,70,50
2044,[00:49:47.4481932],67,81,67
2045,[00:49:47.5479400],54,76,70
2046,[00:49:47.6492181],74,44,53
2047,[00:49:47.7485822],47,68,53
2048,[00:49:47.8488214],43,63,63
2049,[00:49:47.9490325],39,86,57
2050,[00:49:48.0490556],49,67,68
2051,[00:49:48.1498620],58,78,56
2052,[00:49:48.2492027],59,87,61
2053,[00:49:48.3491909],66,74,49
2054,[00:49:48.4490341],68,47,73
2055,[00:49:48.5509537],80,38,79
2056,[00:49:48.6487700],64,78,77
2057,[00:49:48.7494495],69,69,74
2058,[00:49:48.8505593],75,75,54
2059,[00:49:48.9490780],74,88,56
2060,[00:49:49.0492436],39,40,67
2061,[00:49:49.1502260],78,79,63
2062,[00:49:49.2498581],41,40,61
2063,[00:49:49.3504675],41,80,74
2064,[00:49:49.4507184],63,79,73
2065,[00:49:49.5495828],55,61,79
2066,[00:49:49.6509014],65,87,72
2067,[00:49:49.7498799],38,81,74
2068,[00:49:49.8497354],63,79,35
2069,[00:49:49.9501187],72,77,70
2070,[00:49:50.0500460],51,74,74
2071,[00:49:50.1512821],83,88,70
2072,[00:49:50.2503661],70,69,66
2073,[00:49:50.3511552],75,32,33
2074,[00:49:50.4513465],69,35,61
2075,[00:49:50.5514675],41,42,59
2076,[00:49:50.6524809],57,53,36
2077,[00:49:50.7506216],70,74,70
2078,[00:49:50.8513251],60,47,42
2079,[00:49:50.9508584],59,58,65
2080,[00:49:51.0511643],70,61,85
2081,[00:49:51.1509666],73,60,70
2082,[00:49:51.2516299],80,79,75
2083,[00:49:51.3514533],80,41,64
2084,[00:49:51.4515085],69,79,67
2085,[00:49:51.5513220],59,84,51
2086,[00:49:51.6511198],56,84,62
2087,[00:49:51.7515527],66,67,82
2088,[00:49:51.8527908],63,55,60
2089,[00:49:51.9515895],51,85,64
2090,[00:49:52.0525561],65,66,74
2091,[00:49:52.1515968],67,69,62
2092,[00:49:52.2517229],70,75,62
2093,[00:49:52.3517006],77,33,72
2094,[00:49:52.4524535],53,47,62
2095,[00:49:52.5517263],85,81,61
2096,[00:49:52.6517551],72,65,79
2097,[00:49:52.7520243],67,76,68
2098,[00:49:52.8519806],78,49,65
2099,[00:49:52.9532563],88,63,61
2100,[00:49:53.0522373],74,39,79
2101,[00:49:53.1523526],86,46,34
2102,[00:49:53.2524540],67,45,59
2103,[00:49:53.3542965],65,39,32
2104,[00:49:53.4525813],67,74,65
2105,[00:49:53.5525994],82,79,78
2106,[00:49:53.6544648],58,66,66
2107,[00:49:53.7528390],66,65,64
2108,[00:49:53.8544519],52,75,61
2109,[00:49:53.9537343],68,58,68
2110,[00:49:54.0534074],67,79,64
2111,[00:49:54.1531162],74,72,74
2112,[00:49:54.2531978],67,75,66
2113,[00:49:54.3537939],73,81,61
2114,[00:49:54.4537420],56,63,68
2115,[00:49:54.5535418],62,66,50
2116,[00:49:54.6545893],73,71,69
2117,[00:49:54.7534322],40,65,32
2118,[00:49:54.8540206],49,61,59
2119,[00:49:54.9537996],62,58,62
2120,[00:49:55.0539832],61,68,49
