Predicted duration,0.6,,,
Predicted error,1.8,,,
Predicted start,00:57:44,,,
Notes,none,,,
FrameNum,timeInfo,signal-target,signal-track1,signal-track2
1242,[00:58:14.1709047],10120,53712,34095
1243,[00:58:14.2490412],10096,53962,31695
1244,[00:58:14.3256995],8721,46802,34186
1245,[00:58:14.3985157],7874,50328,31418
1246,[00:58:14.4766086],6866,51844,30617
1247,[00:58:14.5468359],9679,51317,33371
1248,[00:58:14.6235878],7166,50914,36519
1249,[00:58:14.6966136],7798,51631,30071
1250,[00:58:14.7719527],12999,50847,32050
1251,[00:58:14.8467950],9552,55977,34726
1252,[00:58:14.9215114],9890,53667,37337
1253,[00:58:14.9963536],7315,52084,36548
1254,[00:58:15.0711083],7900,54607,29824
1255,[00:58:15.1451965],12859,54953,35234
1256,[00:58:15.2198410],10109,49169,32484
1257,[00:58:15.2950464],8877,54814,31853
1258,[00:58:15.3725061],10350,55059,34314
1259,[00:58:15.4454295],7983,50379,33011
1260,[00:58:15.5210483],9243,53285,30775
1261,[00:58:15.5960337],11129,52552,31629
1262,[00:58:15.6710160],10514,55901,30887
1263,[00:58:15.7460310],9182,50401,32318
1264,[00:58:15.8217699],10207,47717,36160
1265,[00:58:15.8964809],10453,51060,35387
1266,[00:58:15.9715889],9301,53600,32258
1267,[00:58:16.0461651],10898,56941,36624
1268,[00:58:16.1215847],9382,50200,34685
1269,[00:58:16.1956663],8944,51314,39901
1270,[00:58:16.2711740],8590,56469,32639
1271,[00:58:16.3459582],10433,53344,32691
1272,[00:58:16.4213588],9185,59520,32286
1273,[00:58:16.4965173],9961,51680,30785
1274,[00:58:16.5711083],9185,50777,30203
1275,[00:58:16.6463683],9850,58439,32227
1276,[00:58:16.7231196],12523,55087,36169
1277,[00:58:16.7979611],10260,56349,35879
1278,[00:58:16.8734864],11563,52872,29765
1279,[00:58:16.9469111],13663,49436,33303
1280,[00:58:17.0216617],9963,54042,32308
1281,[00:58:17.0976315],10504,52629,33601
1282,[00:58:17.1736418],9350,47959,32576
1283,[00:58:17.2484079],8564,43984,35038
1284,[00:58:17.3219369],7854,56565,33159
1285,[00:58:17.3978866],9894,52815,29657
1286,[00:58:17.4721351],11726,53195,35700
1287,[00:58:17.5494692],11184,58699,27038
1288,[00:58:17.6242691],10189,46964,32945
1289,[00:58:17.6975245],10989,51673,31431
1290,[00:58:17.7723701],9690,44458,33174
1291,[00:58:17.8485455],7755,49834,31464
1292,[00:58:17.9233326],9052,53225,31674
1293,[00:58:17.9999531],11708,51067,32766
1294,[00:58:18.0728994],8461,49484,33679
1295,[00:58:18.1481651],8818,52984,34420
1296,[00:58:18.2229581],10866,54323,30206
1297,[00:58:18.2980154],7897,47914,31405
1298,[00:58:18.3749183],6487,49999,36674
1299,[00:58:18.4488772],8528,48524,34095
1300,[00:58:18.5231696],10794,49975,34164
1301,[00:58:18.5982763],9101,52532,32967
1302,[00:58:18.6741440],8486,52272,30368
1303,[00:58:18.7511696],9997,56563,35151
1304,[00:58:18.8255949],10654,49482,30978
1305,[00:58:18.8996197],10530,55520,35600
1306,[00:58:18.9747061],6931,54543,34789
1307,[00:58:19.0490075],8774,49506,37704
1308,[00:58:19.1242883],10187,54620,31621
1309,[00:58:19.1990866],9306,49620,30781
1310,[00:58:19.2747894],11190,50840,31616
1311,[00:58:19.3555833],10265,42981,33769
1312,[00:58:19.4251175],9893,54355,39049
1313,[00:58:19.5014496],8511,51412,34050
1314,[00:58:19.5765141],9712,47577,34098
1315,[00:58:19.6493665],10199,53068,36071
1316,[00:58:19.7270974],7431,52443,36189
1317,[00:58:19.8078241],9068,54946,37076
1318,[00:58:19.8827039],10131,55483,31938
1319,[00:58:19.9514903],7597,50586,31573
1320,[00:58:20.0285189],7967,52521,35144
1321,[00:58:20.1058419],9400,50028,37430
1322,[00:58:20.1778208],8359,55989,31475
1323,[00:58:20.2574000],8529,55435,33759
1324,[00:58:20.3327980],6780,56646,37101
1325,[00:58:20.4091134],10625,57263,30311
1326,[00:58:20.4766217],7384,44545,35510
1327,[00:58:20.5531694],7630,45218,30268
1328,[00:58:20.6267163],9607,46243,34499
1329,[00:58:20.7010969],11872,52647,33395
1330,[00:58:20.7753580],9844,52893,35368
1331,[00:58:20.8531140],9374,49117,29998
1332,[00:58:20.9257947],13125,54047,34159
1333,[00:58:21.0006574],10649,47692,30847
1334,[00:58:21.0758430],9134,46415,32495
1335,[00:58:21.1512979],7928,45696,30016
1336,[00:58:21.2274736],6047,45509,29766
1337,[00:58:21.3018397],9563,49296,32581
1338,[00:58:21.3765405],9097,46806,29605
1339,[00:58:21.4520238],7483,52918,30848
1340,[00:58:21.5272039],7759,48874,37222
1341,[00:58:21.6016089],9228,51480,32865
1342,[00:58:21.6771931],9364,53783,29779
1343,[00:58:21.7517389],6541,56465,32466
1344,[00:58:21.8275012],8772,55276,28216
1345,[00:58:21.9028029],10209,51165,32171
1346,[00:58:21.9780005],8657,55973,30861
1347,[00:58:22.0515444],13582,52794,31282
1348,[00:58:22.1274338],8940,46347,34111
1349,[00:58:22.2026992],7313,51415,35135
1350,[00:58:22.2780193],9403,50047,32404
1351,[00:58:22.3559885],9765,53029,29630
1352,[00:58:22.4281676],8700,54036,31223
1353,[00:58:22.5031684],12089,49107,27162
1354,[00:58:22.5775348],8779,53879,30763
1355,[00:58:22.6531288],10129,53471,30483
1356,[00:58:22.7276698],9470,48483,33033
1357,[00:58:22.8048172],10818,56778,33006
1358,[00:58:22.8785443],10168,55560,32444
1359,[00:58:22.9554466],7846,56809,33011
1360,[00:58:23.0283856],6985,50450,33928
1361,[00:58:23.1048706],9763,50944,35129
1362,[00:58:23.1788630],8840,53876,32674
1363,[00:58:23.2536489],12957,55196,31291
1364,[00:58:23.3284394],9176,55458,28050
1365,[00:58:23.4043742],8717,51545,32409
1366,[00:58:23.4784890],9753,58755,33742
1367,[00:58:23.5532438],11330,54496,29008
1368,[00:58:23.6294045],11584,47412,32285
1369,[00:58:23.7042213],9480,51075,33404
1370,[00:58:23.7784549],9693,48373,33474
1371,[00:58:23.8533808],10126,56235,30296
1372,[00:58:23.9286584],10830,53889,37551
1373,[00:58:24.0053529],10349,52106,32305
1374,[00:58:24.0795878],9024,51614,35513
1375,[00:58:24.1545491],9441,57886,34607
1376,[00:58:24.2290785],10544,53201,32429
1377,[00:58:24.3044896],9180,43732,32507
1378,[00:58:24.3798742],8950,48682,29354
1379,[00:58:24.4548007],8896,47427,30740
1380,[00:58:24.5297493],9183,51262,35472
1381,[00:58:24.6049501],9870,49957,33923
1382,[00:58:24.6797693],9726,46884,31312
1383,[00:58:24.7551211],12750,52195,30261
1384,[00:58:24.8302291],12325,48716,33589
1385,[00:58:24.9052836],9726,52341,33203
1386,[00:58:24.9797913],12096,60354,29104
1387,[00:58:25.0546476],9228,54575,31113
1388,[00:58:25.1301158],9705,53132,27203
1389,[00:58:25.2058473],8242,57068,31076
1390,[00:58:25.2800352],10736,51349,32704
1391,[00:58:25.3553071],11132,52909,32124
1392,[00:58:25.4299616],9748,53506,28546
1393,[00:58:25.5054782],12308,62594,34622
1394,[00:58:25.5802990],10194,59629,34484
1395,[00:58:25.6556821],8413,49625,29720
1396,[00:58:25.7312171],11481,53275,31358
1397,[00:58:25.8065737],12567,56876,29607
1398,[00:58:25.8813618],11491,49778,27318
1399,[00:58:25.9562673],9337,59712,31225
1400,[00:58:26.0316870],10341,55820,33571
1401,[00:58:26.1064893],11407,51253,27333
1402,[00:58:26.1810931],8717,55335,32054
1403,[00:58:26.2559055],7736,49054,36555
1404,[00:58:26.3317862],9782,49753,33566
1405,[00:58:26.4072426],7386,48293,33595
1406,[00:58:26.4845717],9998,51764,30994
1407,[00:58:26.5564892],10825,41607,29432
1408,[00:58:26.6315300],13566,54681,31612
1409,[00:58:26.7063804],10269,47028,32660
1410,[00:58:26.7846740],9215,52654,31606
1411,[00:58:26.8575337],12543,55666,30444
1412,[00:58:26.9319546],11568,45714,30898
1413,[00:58:27.0081690],7863,48169,32023
1414,[00:58:27.0853350],11120,55145,31609
1415,[00:58:27.1588971],9707,52037,35527
1416,[00:58:27.2321941],10240,50493,33338
1417,[00:58:27.3130570],11705,53296,31750
1418,[00:58:27.3824322],8683,54930,32742
1419,[00:58:27.4571158],11658,52207,32849
1420,[00:58:27.5329567],11642,52828,30829
1421,[00:58:27.6073649],8945,50523,33622
1422,[00:58:27.6823182],7313,48807,29948
1423,[00:58:27.7586837],9961,47898,31357
1424,[00:58:27.8325829],8744,50949,27560
1425,[00:58:27.9084118],11586,54901,35416
1426,[00:58:27.9834798],9238,49893,32824
1427,[00:58:28.0577268],12051,48035,32678
1428,[00:58:28.1333625],12538,50768,30860
1429,[00:58:28.2081355],9830,53926,30166
1430,[00:58:28.2831050],11367,55898,30386
1431,[00:58:28.3579973],11049,49391,29419
1432,[00:58:28.4337374],13740,51008,26296
1433,[00:58:28.5084840],9410,55052,36643
1434,[00:58:28.5847508],9834,50869,30963
1435,[00:58:28.6595363],7896,42342,30101
1436,[00:58:28.7337533],7540,49787,34251
1437,[00:58:28.8091889],9072,53507,37168
1438,[00:58:28.8848603],7949,47450,31098
1439,[00:58:28.9587566],9708,50742,35287
1440,[00:58:29.0354515],7801,52766,28441
1441,[00:58:29.1090410],8206,54198,38385
1442,[00:58:29.1841386],12153,50112,30043
1443,[00:58:29.2599413],9492,55556,31555
1444,[00:58:29.3356559],9067,54524,32835
1445,[00:58:29.4100501],12077,56733,30502
1446,[00:58:29.4849405],11174,53176,29884
1447,[00:58:29.5598460],10504,46169,28934
1448,[00:58:29.6361018],7209,55461,35383
1449,[00:58:29.7115686],7891,57888,34325
1450,[00:58:29.7850777],10752,54789,34141
1451,[00:58:29.8615510],9451,51170,31465
1452,[00:58:29.9358005],12475,59957,32543
1453,[00:58:30.0105679],9777,60417,32137
1454,[00:58:30.0864028],10671,49483,32767
1455,[00:58:30.1605055],7913,54311,36328
1456,[00:58:30.2352665],8101,52475,33709
1457,[00:58:30.3110363],12679,55367,31616
1458,[00:58:30.3875898],9017,56756,31043
1459,[00:58:30.4603478],11125,50690,33042
1460,[00:58:30.5365116],10554,57526,35011
1461,[00:58:30.6113327],9504,41489,29023
1462,[00:58:30.6858411],10407,54675,29471
1463,[00:58:30.7604327],7432,60919,36400
1464,[00:58:30.8364013],7110,48619,36659
1465,[00:58:30.9106311],11447,54293,35500
1466,[00:58:30.9856722],10717,55433,35604
1467,[00:58:31.0610396],8773,48545,30743
1468,[00:58:31.1385842],9783,51103,34789
1469,[00:58:31.2110202],9694,54868,33639
1470,[00:58:31.2860315],10989,53114,31571
1471,[00:58:31.3614264],12648,54269,33314
1472,[00:58:31.4369367],13037,50251,30141
1473,[00:58:31.5140594],13135,53722,33469
1474,[00:58:31.5863906],10338,54802,33823
1475,[00:58:31.6617924],11437,52079,32660
1476,[00:58:31.7373516],8897,54940,32722
1477,[00:58:31.8121847],11503,50254,32200
1478,[00:58:31.8866245],10124,43097,31912
1479,[00:58:31.9616357],10240,52917,33416
1480,[00:58:32.0369168],11219,57787,32206
1481,[00:58:32.1123114],10214,51081,30271
1482,[00:58:32.1870448],10866,47554,35908
1483,[00:58:32.2638660],10056,46344,33849
1484,[00:58:32.3380166],11794,51839,34018
1485,[00:58:32.4127352],8523,56991,34461
1486,[00:58:32.4887986],10168,50797,32482
1487,[00:58:32.5630902],13531,51791,33441
1488,[00:58:32.6376841],8702,54698,34133
1489,[00:58:32.7125903],12568,51000,36034
1490,[00:58:32.7906424],10130,51509,35816
1491,[00:58:32.8637078],12855,53153,30540
1492,[00:58:32.9410751],8824,52325,34306
1493,[00:58:33.0143395],9842,48077,29746
1494,[00:58:33.0883507],9003,57089,35311
1495,[00:58:33.1636550],8772,51300,30000
1496,[00:58:33.2382186],9028,54348,34758
1497,[00:58:33.3134341],10250,47505,32869
1498,[00:58:33.3883451],11511,47055,31222
1499,[00:58:33.4649442],13943,49847,35306
1500,[00:58:33.5410941],11335,51434,29971
1501,[00:58:33.6134679],10620,51618,29006
1502,[00:58:33.6885557],12023,53555,31759
1503,[00:58:33.7653380],11836,46993,32371
1504,[00:58:33.8396612],10175,53103,29269
1505,[00:58:33.9136065],12939,54062,31540
1506,[00:58:33.9894710],10113,56446,36324
1507,[00:58:34.0639860],10499,52930,34004
1508,[00:58:34.1396566],8471,53381,33968
1509,[00:58:34.2157038],10044,53072,33165
1510,[00:58:34.2892582],11340,54976,30004
1511,[00:58:34.3642370],8844,52452,30698
1512,[00:58:34.4393497],7918,51617,34120
1513,[00:58:34.5159650],10772,52534,32568
1514,[00:58:34.5900000],13692,56850,30262
1515,[00:58:34.6646622],11520,45127,32273
1516,[00:58:34.7398488],13295,46665,34086
1517,[00:58:34.8145852],11414,49498,34567
1518,[00:58:34.8900458],12252,47830,31741
1519,[00:58:34.9649121],9904,57055,32973
1520,[00:58:35.0405962],7846,50080,29683
1521,[00:58:35.1166241],10548,54775,26428
1522,[00:58:35.1905301],9106,58409,34729
1523,[00:58:35.2662103],13413,52606,31831
1524,[00:58:35.3411150],12954,51719,33973
1525,[00:58:35.4178275],10691,48922,36193
1526,[00:58:35.4902836],9832,58760,31703
1527,[00:58:35.5653231],10464,49742,33802
1528,[00:58:35.6408026],8874,52993,30796
1529,[00:58:35.7155925],11080,53438,33344
1530,[00:58:35.7906319],12353,54495,32860
1531,[00:58:35.8661364],10189,51570,35019
1532,[00:58:35.9426451],9869,51317,34595
1533,[00:58:36.0161043],9462,57474,38815
1534,[00:58:36.0921026],12632,51587,31611
1535,[00:58:36.1659526],12389,51400,34214
1536,[00:58:36.2429025],12151,52070,32232
1537,[00:58:36.3168685],13766,50873,30277
1538,[00:58:36.3915712],11653,50197,33967
1539,[00:58:36.4667405],8944,55625,32788
1540,[00:58:36.5421481],10707,48543,30864
1541,[00:58:36.6173819],12482,54420,33728
1542,[00:58:36.6924693],10456,47761,34745
1543,[00:58:36.7666841],10059,49774,34952
1544,[00:58:36.8415200],9584,55107,30118
1545,[00:58:36.9175213],11364,55185,31912
1546,[00:58:36.9934309],12304,49888,33503
1547,[00:58:37.0696950],9416,54055,29887
1548,[00:58:37.1428093],9367,53651,31868
1549,[00:58:37.2173130],11906,49664,33083
1550,[00:58:37.2926263],7817,55637,30000
1551,[00:58:37.3672983],8761,51384,31717
1552,[00:58:37.4432524],9604,54619,30910
1553,[00:58:37.5176802],11219,57625,33421
1554,[00:58:37.5932237],9639,54177,30209
1555,[00:58:37.6677528],11557,54097,26439
1556,[00:58:37.7425962],8165,52291,27177
1557,[00:58:37.8177483],10535,52127,31736
1558,[00:58:37.8945588],12065,50768,29497
1559,[00:58:37.9691751],10070,56144,27867
1560,[00:58:38.0436411],12116,49445,33049
1561,[00:58:38.1187571],10036,46699,31387
1562,[00:58:38.1949953],9639,55170,29855
1563,[00:58:38.2689785],9354,48957,30584
1564,[00:58:38.3432164],11978,54426,31966
1565,[00:58:38.4179989],8462,53955,30589
1566,[00:58:38.4937624],9776,52969,32230
1567,[00:58:38.5684950],10058,54431,39196
1568,[00:58:38.6446877],7940,49207,32771
1569,[00:58:38.7184949],8521,50080,34320
1570,[00:58:38.7944952],7924,50871,31289
1571,[00:58:38.8687053],8731,48990,28610
1572,[00:58:38.9459548],7804,55142,30829
1573,[00:58:39.0194240],12056,50767,34855
1574,[00:58:39.0941858],10176,48793,31095
1575,[00:58:39.1731091],10532,53230,33956
1576,[00:58:39.2451365],8250,57597,30087
1577,[00:58:39.3199509],8652,53302,35631
1578,[00:58:39.3952431],10967,55356,32173
1579,[00:58:39.4699393],10211,52857,31522
1580,[00:58:39.5444658],9368,52684,31545
1581,[00:58:39.6195205],12695,52006,31514
1582,[00:58:39.6946888],13571,52775,27499
1583,[00:58:39.7695230],12678,49491,26894
1584,[00:58:39.8447125],12756,53861,30787
1585,[00:58:39.9197354],12690,52797,25441
1586,[00:58:39.9948478],10516,53733,32958
1587,[00:58:40.0700736],14544,52471,28392
1588,[00:58:40.1451070],12680,51059,27565
1589,[00:58:40.2212843],12079,55436,34025
1590,[00:58:40.2953100],10747,52040,32305
1591,[00:58:40.3718381],10607,51453,30914
1592,[00:58:40.4453549],7539,54161,32479
1593,[00:58:40.5203911],10177,52828,29844
1594,[00:58:40.5977249],9405,49611,33589
1595,[00:58:40.6714989],8878,50632,28680
1596,[00:58:40.7475044],10849,56364,28916
1597,[00:58:40.8218177],10676,44396,32510
