Predicted duration,22.4,,,
Predicted error,0.7,,,
Predicted start,03:56:57,,,
Notes,none,,,
FrameNum,timeInfo,signal-target,signal-track1,signal-track2
1239,[03:56:52.7817948],10507,38559,3485
1240,[03:56:52.8018758],11513,42559,5065
1241,[03:56:52.8218843],11008,38062,5486
1242,[03:56:52.8420077],10785,39985,2261
1243,[03:56:52.8621290],12186,38550,3689
1244,[03:56:52.8823397],11731,37418,4116
1245,[03:56:52.9022221],11612,40323,2727
1246,[03:56:52.9224050],10836,38326,3992
1247,[03:56:52.9424763],8925,41104,4299
1248,[03:56:52.9625463],9427,39973,2607
1249,[03:56:52.9826707],13141,41827,4402
1250,[03:56:53.0026404],12177,40875,6132
1251,[03:56:53.0230115],11455,37616,4665
1252,[03:56:53.0428355],12128,42230,3229
1253,[03:56:53.0629517],14809,38114,5113
1254,[03:56:53.0830534],14123,40383,2996
1255,[03:56:53.1030572],14331,40983,3296
1256,[03:56:53.1231711],14010,42209,1883
1257,[03:56:53.1432735],13607,38892,3920
1258,[03:56:53.1632304],13257,39125,4755
1259,[03:56:53.1833929],12374,42880,3385
1260,[03:56:53.2035955],11900,42646,5649
1261,[03:56:53.2237034],13590,40392,4875
1262,[03:56:53.2438966],12494,39950,4328
1263,[03:56:53.2637636],13170,43758,3458
1264,[03:56:53.2837048],15039,39148,3987
1265,[03:56:53.3038190],13251,38725,5711
1266,[03:56:53.3238090],13591,42807,3289
1267,[03:56:53.3440352],12777,40183,2693
1268,[03:56:53.3641856],10481,43916,1677
1269,[03:56:53.3843263],13052,41158,2417
1270,[03:56:53.4043260],14146,39678,4180
1271,[03:56:53.4244869],11672,40530,4195
1272,[03:56:53.4452816],14785,43886,4514
1273,[03:56:53.4645342],12811,41039,4223
1274,[03:56:53.4846153],15421,42487,5324
1275,[03:56:53.5047576],14548,46467,4328
1276,[03:56:53.5249000],15349,43789,4663
1277,[03:56:53.5451262],12440,40725,4158
1278,[03:56:53.5661149],13066,45452,6154
1279,[03:56:53.5849468],12872,45182,3462
1280,[03:56:53.6051485],12999,46075,4626
1281,[03:56:53.6252070],14744,45402,4964
1282,[03:56:53.6456136],10096,44611,5563
1283,[03:56:53.6653736],12101,43639,2702
1284,[03:56:53.6854688],14838,38835,5268
1285,[03:56:53.7057561],13880,42149,2865
1286,[03:56:53.7256753],13698,49252,4779
1287,[03:56:53.7462119],11437,46321,5675
1288,[03:56:53.7658695],12712,45686,4931
1289,[03:56:53.7858023],13970,44864,3961
1290,[03:56:53.8059520],13540,43612,2527
1291,[03:56:53.8259712],10561,40335,2568
1292,[03:56:53.8461189],13132,41733,2726
1293,[03:56:53.8661040],13746,38713,5604
1294,[03:56:53.8861895],12442,43648,4143
1295,[03:56:53.9062733],13508,39350,2569
1296,[03:56:53.9263859],10689,39607,3655
1297,[03:56:53.9464880],12182,38912,2479
1298,[03:56:53.9665555],11553,41875,4813
1299,[03:56:53.9865684],11703,38813,4477
1300,[03:56:54.0068863],13736,38140,4683
1301,[03:56:54.0267933],11192,41386,3084
1302,[03:56:54.0469356],11507,39528,4022
1303,[03:56:54.0669294],11353,40501,4654
1304,[03:56:54.0869269],9546,37613,4402
1305,[03:56:54.1069654],9680,37171,4329
1306,[03:56:54.1273020],12327,36379,2485
1307,[03:56:54.1472900],10522,40482,3367
1308,[03:56:54.1673366],10532,41990,2591
1309,[03:56:54.1873077],12510,40640,4772
1310,[03:56:54.2074625],10463,39735,2143
1311,[03:56:54.2281258],13761,36840,2406
1312,[03:56:54.2488252],13024,40550,4936
1313,[03:56:54.2677388],11953,41084,3664
1314,[03:56:54.2878495],13792,40082,4671
1315,[03:56:54.3077978],12341,40127,3879
1316,[03:56:54.3279435],11518,40525,5743
1317,[03:56:54.3480544],10202,39395,1888
1318,[03:56:54.3681112],12515,38943,1944
1319,[03:56:54.3881511],13374,37231,5158
1320,[03:56:54.4082014],10426,40258,5053
1321,[03:56:54.4292059],9835,40303,2830
1322,[03:56:54.4484714],11592,37694,3920
1323,[03:56:54.4685508],11722,37177,4523
1324,[03:56:54.4886597],12659,39665,3136
1325,[03:56:54.5088513],12309,40572,2987
1326,[03:56:54.5288522],11648,38982,2184
1327,[03:56:54.5489548],12214,38104,4874
1328,[03:56:54.5688923],12920,41704,2837
1329,[03:56:54.5889293],15312,39528,3220
1330,[03:56:54.6090433],13347,42683,4045
1331,[03:56:54.6291404],14617,44159,5559
1332,[03:56:54.6493046],15095,42987,5063
1333,[03:56:54.6693068],14195,42412,3912
1334,[03:56:54.6894897],14145,43232,3374
1335,[03:56:54.7094917],14222,43623,6982
1336,[03:56:54.7294647],13560,46130,5564
1337,[03:56:54.7496316],13688,41727,6088
1338,[03:56:54.7696084],15296,36889,5231
1339,[03:56:54.7897086],15619,39470,5113
1340,[03:56:54.8098944],14388,39403,5325
1341,[03:56:54.8299049],13999,42652,6377
1342,[03:56:54.8498093],12564,35801,4515
1343,[03:56:54.8699958],11224,38774,3486
1344,[03:56:54.8901788],13537,39202,2332
1345,[03:56:54.9101786],13086,38743,3894
1346,[03:56:54.9302356],12253,36210,4715
1347,[03:56:54.9504919],10704,38102,3409
1348,[03:56:54.9705007],9820,40382,4169
1349,[03:56:54.9921045],10132,41076,4145
1350,[03:56:55.0120576],10393,43704,4557
1351,[03:56:55.0305990],10976,36686,4329
1352,[03:56:55.0508698],10349,36936,3864
1353,[03:56:55.0709338],11083,39196,4101
1354,[03:56:55.0910163],11116,40184,3555
1355,[03:56:55.1109077],9337,39860,2889
1356,[03:56:55.1310128],9472,30418,2994
1357,[03:56:55.1512503],8417,36212,3327
1358,[03:56:55.1712142],9762,35140,2514
1359,[03:56:55.1913697],10801,33383,1592
1360,[03:56:55.2113559],8581,36772,2339
1361,[03:56:55.2314442],8406,35932,3265
1362,[03:56:55.2514985],10624,35043,2612
1363,[03:56:55.2716479],9827,34781,3558
1364,[03:56:55.2917838],9918,36694,4061
1365,[03:56:55.3118471],8782,33079,3924
1366,[03:56:55.3318452],9784,32571,4306
1367,[03:56:55.3519351],8031,34630,4471
1368,[03:56:55.3720388],9861,37580,3380
1369,[03:56:55.3919829],9152,36074,3211
1370,[03:56:55.4121498],11637,37584,4099
1371,[03:56:55.4321580],9121,38472,4908
1372,[03:56:55.4522578],10609,37312,3215
1373,[03:56:55.4724961],13021,32833,3397
1374,[03:56:55.4925219],14628,35726,4818
1375,[03:56:55.5126954],14249,42135,4818
1376,[03:56:55.5327035],12278,38483,5296
1377,[03:56:55.5527825],11944,39106,2523
1378,[03:56:55.5728606],11234,40218,2144
1379,[03:56:55.5928766],13788,41324,3673
1380,[03:56:55.6128576],12792,40090,3266
1381,[03:56:55.6330555],13450,37043,3692
1382,[03:56:55.6530806],11141,35225,4895
1383,[03:56:55.6731146],11359,39430,4600
1384,[03:56:55.6932574],11589,37544,3266
1385,[03:56:55.7134358],10879,38739,4184
1386,[03:56:55.7335469],10662,34958,3654
1387,[03:56:55.7534566],10610,44542,3277
1388,[03:56:55.7735380],11100,40298,4176
1389,[03:56:55.7937283],10420,37925,3128
1390,[03:56:55.8136698],9574,34344,5263
1391,[03:56:55.8338474],10842,37873,4119
1392,[03:56:55.8538987],9513,33186,3965
1393,[03:56:55.8739067],10505,38644,3915
1394,[03:56:55.8939957],9739,36381,4405
1395,[03:56:55.9142287],9865,37503,3334
1396,[03:56:55.9342142],9848,38354,3488
1397,[03:56:55.9542639],9681,40605,3792
1398,[03:56:55.9743718],10711,37240,4935
1399,[03:56:55.9945642],9538,37787,3203
1400,[03:56:56.0144395],8541,38825,4594
1401,[03:56:56.0345698],10686,38337,5804
1402,[03:56:56.0546759],11592,38106,4322
1403,[03:56:56.0748252],7922,33621,3933
1404,[03:56:56.0947937],12282,36623,3955
1405,[03:56:56.1150194],8714,37018,5034
1406,[03:56:56.1349909],11012,34747,4115
1407,[03:56:56.1550714],11134,37123,4173
1408,[03:56:56.1751991],10516,37117,3967
1409,[03:56:56.1952231],9476,39909,4082
1410,[03:56:56.2153777],10679,36647,4755
1411,[03:56:56.2354423],9716,41234,2939
1412,[03:56:56.2554217],11722,40210,4935
1413,[03:56:56.2755826],11737,38132,4959
1414,[03:56:56.2955530],11232,37875,4244
1415,[03:56:56.3156347],10381,36457,4454
1416,[03:56:56.3358025],11455,37409,4584
1417,[03:56:56.3558477],12380,39984,4594
1418,[03:56:56.3759025],13511,36739,4999
1419,[03:56:56.3960007],11617,36934,3146
1420,[03:56:56.4160138],13825,38380,2620
1421,[03:56:56.4361234],11212,37921,2488
1422,[03:56:56.4561779],10708,41881,2301
1423,[03:56:56.4763766],13925,39656,4652
1424,[03:56:56.4964444],13933,36791,2900
1425,[03:56:56.5165047],14087,36809,3643
1426,[03:56:56.5366749],13451,35262,5447
1427,[03:56:56.5566705],14701,37895,3768
1428,[03:56:56.5768631],12572,39149,5204
1429,[03:56:56.5967123],13920,36176,5372
1430,[03:56:56.6170309],12837,44298,3945
1431,[03:56:56.6370519],13111,39534,4264
1432,[03:56:56.6570025],10787,37151,2348
1433,[03:56:56.6771557],9732,40770,3568
1434,[03:56:56.6972234],10253,41947,4672
1435,[03:56:56.7172404],8862,32658,4241
1436,[03:56:56.7374221],11847,39403,3485
1437,[03:56:56.7573779],8844,38880,3632
1438,[03:56:56.7773970],9549,35363,3680
1439,[03:56:56.7975680],8827,37057,3685
1440,[03:56:56.8175917],10042,35914,3446
1441,[03:56:56.8377830],10847,39310,4593
1442,[03:56:56.8579336],9772,36764,4087
1443,[03:56:56.8784705],9204,37941,2930
1444,[03:56:56.8979432],8572,35097,3144
1445,[03:56:56.9179921],8744,35319,3483
1446,[03:56:56.9380588],7889,40178,3499
1447,[03:56:56.9582190],10009,39449,3300
1448,[03:56:56.9783829],9167,34919,3603
1449,[03:56:56.9986340],10006,36005,3772
1450,[03:56:57.0185704],7925,35013,2888
1451,[03:56:57.0385303],7965,37748,3491
1452,[03:56:57.0587049],9438,31369,2976
1453,[03:56:57.0789958],11333,38313,4389
1454,[03:56:57.0988369],11518,35808,4655
1455,[03:56:57.1189720],10979,38952,3920
1456,[03:56:57.1389478],10177,39691,4803
1457,[03:56:57.1590491],9510,42688,3735
1458,[03:56:57.1791857],10473,35047,3944
1459,[03:56:57.1993299],10053,40277,4025
1460,[03:56:57.2193083],9145,38110,2907
1461,[03:56:57.2394199],8733,38841,3422
1462,[03:56:57.2594658],8625,44056,3497
1463,[03:56:57.2797105],10768,42521,3389
1464,[03:56:57.2996184],8957,37510,3971
1465,[03:56:57.3197502],11641,38018,3179
1466,[03:56:57.3398380],12103,39075,3270
1467,[03:56:57.3598349],13303,37193,4355
1468,[03:56:57.3799579],9550,39929,4599
1469,[03:56:57.3999717],10620,38148,3879
1470,[03:56:57.4201271],8370,33556,4883
1471,[03:56:57.4402200],9398,39268,3000
1472,[03:56:57.4603577],9684,36295,3776
1473,[03:56:57.4801879],10103,37407,5477
1474,[03:56:57.5003985],10067,33604,3745
1475,[03:56:57.5204995],9724,38361,3579
1476,[03:56:57.5405104],12032,41173,3815
1477,[03:56:57.5606577],11123,37790,3746
1478,[03:56:57.5806842],11752,42347,4199
1479,[03:56:57.6008202],12705,39215,2647
1480,[03:56:57.6208816],10725,41747,4837
1481,[03:56:57.6409832],13663,37534,4935
1482,[03:56:57.6610001],11155,42064,3000
1483,[03:56:57.6809073],11727,44645,4956
1484,[03:56:57.7010458],15778,42699,4305
1485,[03:56:57.7212444],12332,41619,3819
1486,[03:56:57.7414114],14415,42292,3389
1487,[03:56:57.7618975],14793,41171,3766
1488,[03:56:57.7814620],14848,40345,3077
1489,[03:56:57.8015508],14012,35875,3154
1490,[03:56:57.8216104],13883,38706,4881
1491,[03:56:57.8417427],14639,48750,3906
1492,[03:56:57.8634292],14629,42801,4249
1493,[03:56:57.8818834],13974,45236,3967
1494,[03:56:57.9020027],14817,42840,4154
1495,[03:56:57.9220290],13326,39338,3996
1496,[03:56:57.9421287],15050,41754,5178
1497,[03:56:57.9634067],14818,40108,2234
1498,[03:56:57.9822171],11690,34938,4933
1499,[03:56:58.0023736],12625,39072,5400
1500,[03:56:58.0225799],12667,40077,3545
1501,[03:56:58.0425575],12012,40396,2318
1502,[03:56:58.0626478],11729,40623,3242
1503,[03:56:58.0826284],12370,42029,4204
1504,[03:56:58.1027494],13086,40250,5351
1505,[03:56:58.1228096],12527,40130,3702
1506,[03:56:58.1429478],12637,42065,3192
1507,[03:56:58.1630049],12330,40021,2697
1508,[03:56:58.1830662],13646,39932,4394
1509,[03:56:58.2031499],11236,42600,5082
1510,[03:56:58.2232754],11990,39397,3857
1511,[03:56:58.2433518],14868,44960,4323
1512,[03:56:58.2634802],13124,42704,5032
1513,[03:56:58.2833803],14889,38564,4143
1514,[03:56:58.3036272],13469,45271,4544
1515,[03:56:58.3235241],12736,43659,3860
1516,[03:56:58.3437405],11288,43825,4669
1517,[03:56:58.3637424],14604,37659,2474
1518,[03:56:58.3838111],12459,38000,5402
1519,[03:56:58.4037299],12034,41608,2322
1520,[03:56:58.4237954],13760,41428,3518
1521,[03:56:58.4438892],12046,41642,5007
1522,[03:56:58.4641206],11087,39629,3198
1523,[03:56:58.4841474],9983,41256,4597
1524,[03:56:58.5042491],7787,40574,4539
1525,[03:56:58.5244406],11677,35599,3410
1526,[03:56:58.5444231],12470,34740,3976
1527,[03:56:58.5646144],13088,33896,2427
1528,[03:56:58.5845465],10721,36745,4332
1529,[03:56:58.6048255],10502,39149,2694
1530,[03:56:58.6249084],10088,44627,2127
1531,[03:56:58.6454681],12083,41516,4165
1532,[03:56:58.6650010],11353,40131,3535
1533,[03:56:58.6849780],11678,40020,2781
1534,[03:56:58.7050549],14917,43812,2535
1535,[03:56:58.7252596],13477,42777,3050
1536,[03:56:58.7452650],12714,40648,3667
1537,[03:56:58.7654357],14945,43173,3163
1538,[03:56:58.7853878],12694,45599,5996
1539,[03:56:58.8054954],13054,39020,3102
1540,[03:56:58.8257305],14780,41124,4242
1541,[03:56:58.8455327],15020,45564,5611
1542,[03:56:58.8657438],13700,42661,4060
1543,[03:56:58.8858881],13352,43837,2433
1544,[03:56:58.9059325],16282,40220,2699
1545,[03:56:58.9259155],13907,41379,3111
1546,[03:56:58.9460368],12036,41395,2961
1547,[03:56:58.9661999],12751,40562,3414
1548,[03:56:58.9863273],11525,40769,4942
1549,[03:56:59.0064856],14709,38738,3488
1550,[03:56:59.0264761],13514,38180,2542
1551,[03:56:59.0464318],14228,41400,5247
1552,[03:56:59.0665223],12864,40070,3062
1553,[03:56:59.0867375],12719,40785,4555
1554,[03:56:59.1067575],11935,40292,3699
1555,[03:56:59.1267679],13343,41122,4240
1556,[03:56:59.1467976],13692,41519,3789
1557,[03:56:59.1670241],12635,41771,3033
1558,[03:56:59.1869422],14084,42429,2975
1559,[03:56:59.2070504],13262,40816,5030
1560,[03:56:59.2271750],11572,44057,4498
1561,[03:56:59.2471660],12612,42249,2502
1562,[03:56:59.2673214],14616,43213,2596
1563,[03:56:59.2874917],12344,43044,2770
1564,[03:56:59.3076000],13249,43785,2438
1565,[03:56:59.3273418],15246,43561,3342
1566,[03:56:59.3476206],14532,38379,4448
1567,[03:56:59.3678330],13697,42587,4192
1568,[03:56:59.3877987],13964,42515,2478
1569,[03:56:59.4079924],13591,42366,2810
1570,[03:56:59.4279439],13343,38377,4056
1571,[03:56:59.4479781],14109,42741,3247
1572,[03:56:59.4680901],14095,43843,3786
1573,[03:56:59.4882007],13491,42254,5326
1574,[03:56:59.5080961],13504,39500,3670
1575,[03:56:59.5283630],12627,41923,4527
1576,[03:56:59.5483676],14529,44829,3662
1577,[03:56:59.5683824],14215,40522,2672
1578,[03:56:59.5885138],15665,41179,4588
1579,[03:56:59.6084546],16418,46408,4160
1580,[03:56:59.6285379],13818,44789,5311
1581,[03:56:59.6487711],15206,43877,5577
1582,[03:56:59.6687848],15700,45741,2732
1583,[03:56:59.6890179],15411,45038,3760
1584,[03:56:59.7091687],16921,44468,5042
1585,[03:56:59.7290956],15973,41371,7510
1586,[03:56:59.7491284],15649,42552,4403
1587,[03:56:59.7692094],14186,47031,2619
1588,[03:56:59.7893855],15214,45293,4056
1589,[03:56:59.8093255],15747,44333,5701
1590,[03:56:59.8294672],14502,44678,4293
1591,[03:56:59.8496613],14966,47932,4707
1592,[03:56:59.8698073],15192,41264,6022
1593,[03:56:59.8898145],16404,45520,4594
1594,[03:56:59.9099913],15500,44733,5160
1595,[03:56:59.9299273],16457,44855,7032
1596,[03:56:59.9499268],14828,47840,6963
1597,[03:56:59.9699299],14890,44694,5434
1598,[03:56:59.9900901],16256,46281,3964
1599,[03:57:00.0104449],15112,43761,6056
1600,[03:57:00.0304044],16387,43208,6103
1601,[03:57:00.0504704],15580,43376,4256
1602,[03:57:00.0706321],18035,45456,5024
1603,[03:57:00.0905608],17135,42151,8302
1604,[03:57:00.1106171],14227,41640,5331
1605,[03:57:00.1306843],14812,45004,6902
1606,[03:57:00.1508620],18041,43305,5676
1607,[03:57:00.1708436],14311,44467,5252
1608,[03:57:00.1908362],13151,46913,5839
1609,[03:57:00.2113946],16375,45986,4391
1610,[03:57:00.2310197],14807,44383,4516
1611,[03:57:00.2511837],14487,44306,5371
1612,[03:57:00.2712277],13029,42610,2524
1613,[03:57:00.2912105],14147,46015,2813
1614,[03:57:00.3119559],12204,42726,4888
1615,[03:57:00.3313958],14479,42611,4973
1616,[03:57:00.3513885],12463,43076,3074
1617,[03:57:00.3715319],16785,43340,3814
1618,[03:57:00.3917562],16069,44724,3987
1619,[03:57:00.4116733],13966,48637,6047
1620,[03:57:00.4318955],13882,44552,4766
1621,[03:57:00.4518156],12641,43746,2746
1622,[03:57:00.4720606],10519,42513,4038
1623,[03:57:00.4920735],11918,40007,4634
1624,[03:57:00.5122909],12032,43504,3312
1625,[03:57:00.5323067],11868,43094,4830
1626,[03:57:00.5521992],10456,40068,3431
1627,[03:57:00.5723138],10660,46060,4979
1628,[03:57:00.5924999],11065,49318,2413
1629,[03:57:00.6126131],10165,45013,4461
1630,[03:57:00.6327915],9079,44904,2400
1631,[03:57:00.6527356],11436,44392,4516
1632,[03:57:00.6728722],10651,47203,4943
1633,[03:57:00.6929113],14135,43733,2996
1634,[03:57:00.7142289],12404,42767,4281
1635,[03:57:00.7331254],10174,42078,2299
1636,[03:57:00.7532460],11151,39289,4088
1637,[03:57:00.7732299],11111,41741,3963
1638,[03:57:00.7988115],11105,42256,3953
1639,[03:57:00.8133442],12572,42325,3390
1640,[03:57:00.8334607],13579,42658,2347
1641,[03:57:00.8534896],10608,42983,4536
1642,[03:57:00.8735931],14419,44850,3204
1643,[03:57:00.8937509],15272,44371,2950
1644,[03:57:00.9138413],12298,42632,5512
1645,[03:57:00.9339051],14191,42086,4219
1646,[03:57:00.9539543],14619,38321,5261
1647,[03:57:00.9740377],13508,37833,4622
1648,[03:57:00.9941075],12291,43001,4037
1649,[03:57:01.0142117],12736,40613,3933
1650,[03:57:01.0342169],13514,42208,3592
1651,[03:57:01.0543055],11233,41601,3589
1652,[03:57:01.0743993],14916,45123,4178
1653,[03:57:01.0944908],13079,42874,4547
1654,[03:57:01.1146121],14417,46814,6519
1655,[03:57:01.1347524],16926,46505,4303
1656,[03:57:01.1547440],15298,42366,4844
1657,[03:57:01.1747745],17202,44765,3778
1658,[03:57:01.1949670],11122,39870,4622
1659,[03:57:01.2149295],11615,44018,4254
1660,[03:57:01.2349962],14944,44972,4286
1661,[03:57:01.2551154],15004,41045,6220
1662,[03:57:01.2751434],13075,43201,4109
1663,[03:57:01.2955937],14581,40709,4729
1664,[03:57:01.3153643],13815,41947,5666
1665,[03:57:01.3354374],10235,41724,3758
1666,[03:57:01.3554938],11236,40813,2732
1667,[03:57:01.3757426],12908,45071,4003
1668,[03:57:01.3957480],12891,40197,3721
1669,[03:57:01.4157482],12438,45068,2886
1670,[03:57:01.4357393],10286,42496,5320
1671,[03:57:01.4558518],12310,45654,5523
1672,[03:57:01.4759939],12059,41678,4716
1673,[03:57:01.4971455],10666,44810,4034
1674,[03:57:01.5162418],13221,41303,3549
1675,[03:57:01.5362561],11501,43328,5528
1676,[03:57:01.5563766],13142,39446,4147
1677,[03:57:01.5764408],11623,43907,3289
1678,[03:57:01.5965377],13979,44670,4971
1679,[03:57:01.6164836],12844,41248,3793
1680,[03:57:01.6365742],14053,42862,3131
1681,[03:57:01.6566548],11923,46073,3063
1682,[03:57:01.6768938],13200,42043,4896
1683,[03:57:01.6969333],11469,45716,4023
1684,[03:57:01.7169529],12815,45058,3552
1685,[03:57:01.7369857],13045,44067,3331
1686,[03:57:01.7571221],9592,42952,5646
1687,[03:57:01.7772647],9680,46092,4335
1688,[03:57:01.7972674],14294,37161,2315
1689,[03:57:01.8173369],11004,43389,2875
1690,[03:57:01.8374157],11774,44583,4721
1691,[03:57:01.8574594],9200,47493,5520
1692,[03:57:01.8775258],10806,40820,3468
1693,[03:57:01.8975541],5888,42612,3677
1694,[03:57:01.9176872],10948,42369,5243
1695,[03:57:01.9377835],13340,45046,3270
1696,[03:57:01.9578079],13094,46099,2032
1697,[03:57:01.9779415],12617,42540,4019
1698,[03:57:01.9981242],15733,44261,5432
1699,[03:57:02.0183529],13476,48280,4414
1700,[03:57:02.0382209],15694,45047,4911
1701,[03:57:02.0582646],14127,44731,4439
1702,[03:57:02.0783382],15820,46244,5208
1703,[03:57:02.0984271],12597,49055,2986
1704,[03:57:02.1185651],13315,45326,4592
1705,[03:57:02.1384171],12304,45677,3503
1706,[03:57:02.1584467],10491,45373,2712
1707,[03:57:02.1786477],11335,47250,3089
1708,[03:57:02.1986321],13559,44309,4385
1709,[03:57:02.2187747],12227,45101,3768
1710,[03:57:02.2389268],13834,47359,5127
1711,[03:57:02.2589803],12848,48084,4250
1712,[03:57:02.2790140],14331,43393,2322
1713,[03:57:02.2990830],14017,46059,2038
1714,[03:57:02.3192026],15477,46409,3626
1715,[03:57:02.3394803],15388,42019,5121
1716,[03:57:02.3593788],13651,44656,4456
1717,[03:57:02.3796318],13824,45065,4206
1718,[03:57:02.3996710],15026,46940,3947
1719,[03:57:02.4195595],16093,44361,3808
1720,[03:57:02.4396441],14102,46076,2153
1721,[03:57:02.4597998],10868,46432,4103
1722,[03:57:02.4814146],13431,44556,3362
1723,[03:57:02.5000264],8970,44117,5008
1724,[03:57:02.5199976],12543,47635,3459
1725,[03:57:02.5400163],12073,46130,3747
1726,[03:57:02.5602344],12727,46221,4120
1727,[03:57:02.5804204],13371,46419,3521
1728,[03:57:02.6004238],13522,47872,4509
1729,[03:57:02.6204694],14063,44818,5860
1730,[03:57:02.6404837],13500,41535,6261
1731,[03:57:02.6605108],14809,46415,3431
1732,[03:57:02.6806680],14954,42992,2797
1733,[03:57:02.7008555],13881,45541,2897
1734,[03:57:02.7209420],12736,43178,4456
1735,[03:57:02.7407503],13631,44217,3923
1736,[03:57:02.7610224],10256,44911,3764
1737,[03:57:02.7811361],14340,45374,2472
1738,[03:57:02.8010988],13042,43083,2089
1739,[03:57:02.8212177],13069,44536,4162
1740,[03:57:02.8414383],14657,45709,3721
1741,[03:57:02.8616199],14927,45796,4159
1742,[03:57:02.8816087],13321,47716,6531
1743,[03:57:02.9015623],15239,43355,5844
1744,[03:57:02.9216347],13634,45410,5073
1745,[03:57:02.9415605],15647,46080,2750
1746,[03:57:02.9618755],14387,46605,5364
1747,[03:57:02.9819954],15659,48131,4731
1748,[03:57:03.0019101],16105,41784,5025
1749,[03:57:03.0221893],13857,46433,6950
1750,[03:57:03.0420589],16763,44862,7550
1751,[03:57:03.0622628],15929,44877,4826
1752,[03:57:03.0823896],13646,48187,2644
1753,[03:57:03.1024267],14911,44286,5030
1754,[03:57:03.1224008],14908,48026,6816
1755,[03:57:03.1424084],14059,43170,5589
1756,[03:57:03.1627057],13387,46460,3722
1757,[03:57:03.1827833],15833,45562,3022
1758,[03:57:03.2028274],14157,47055,5111
1759,[03:57:03.2228935],14016,42955,5894
1760,[03:57:03.2429192],16619,45120,6115
1761,[03:57:03.2629885],13332,47686,4717
1762,[03:57:03.2830966],11122,46917,4373
1763,[03:57:03.3030798],13511,44993,4748
1764,[03:57:03.3232008],12323,46959,3777
1765,[03:57:03.3433830],11482,51223,3381
1766,[03:57:03.3634068],14429,45235,4733
1767,[03:57:03.3833996],11813,47389,3494
1768,[03:57:03.4035001],11609,46540,5017
1769,[03:57:03.4235532],14838,45387,4359
1770,[03:57:03.4435073],15031,48365,6443
1771,[03:57:03.4637425],12922,47678,5455
1772,[03:57:03.4837536],14734,47638,6536
1773,[03:57:03.5038585],12443,47814,3151
1774,[03:57:03.5241282],14430,47636,2316
1775,[03:57:03.5445274],13714,47546,3801
1776,[03:57:03.5643288],14433,48391,2595
1777,[03:57:03.5843479],15901,44679,6384
1778,[03:57:03.6042675],12522,45950,3926
1779,[03:57:03.6245416],13565,46682,6459
1780,[03:57:03.6446058],17576,46121,4527
1781,[03:57:03.6646606],15777,45557,4052
1782,[03:57:03.6847209],11848,43012,5842
1783,[03:57:03.7046228],13209,45011,3385
1784,[03:57:03.7247688],13352,44000,6040
1785,[03:57:03.7448586],11886,46591,5408
1786,[03:57:03.7650219],14619,46528,3472
1787,[03:57:03.7849406],12508,45156,4084
1788,[03:57:03.8051167],14029,44032,3474
1789,[03:57:03.8252221],14488,45758,4598
1790,[03:57:03.8453925],15750,45594,4469
1791,[03:57:03.8652550],14508,47367,3810
1792,[03:57:03.8853853],13910,48161,6052
1793,[03:57:03.9055246],13914,45991,2289
1794,[03:57:03.9255365],13387,45432,3658
1795,[03:57:03.9456149],12656,44982,2860
1796,[03:57:03.9657785],15972,46518,2528
1797,[03:57:03.9857850],12256,44658,5664
1798,[03:57:04.0059089],15215,45962,5908
1799,[03:57:04.0261877],15400,47582,4381
1800,[03:57:04.0461234],15329,47942,3978
1801,[03:57:04.0661337],14626,43348,4356
1802,[03:57:04.0860580],13607,44207,4746
1803,[03:57:04.1061515],13368,45574,2874
1804,[03:57:04.1265960],13870,49406,3534
1805,[03:57:04.1464034],12595,43214,4611
1806,[03:57:04.1665416],15845,44261,3494
1807,[03:57:04.1865763],16870,43568,5481
1808,[03:57:04.2066509],14042,44512,3942
1809,[03:57:04.2268699],13407,42726,4003
1810,[03:57:04.2468864],11237,45264,5054
1811,[03:57:04.2669633],9796,44381,4676
1812,[03:57:04.2870194],10106,46599,4464
1813,[03:57:04.3071053],13035,41060,4968
1814,[03:57:04.3272426],13218,44685,4348
1815,[03:57:04.3471609],13728,40386,3979
1816,[03:57:04.3672972],11163,38171,4712
1817,[03:57:04.3877776],13553,38327,4524
1818,[03:57:04.4075371],11485,44629,3474
1819,[03:57:04.4281077],13191,38341,3065
1820,[03:57:04.4476917],11981,41126,3151
1821,[03:57:04.4677979],11445,42933,3169
1822,[03:57:04.4878088],11234,44912,4455
1823,[03:57:04.5078556],11351,46920,3616
1824,[03:57:04.5287176],9924,42539,4374
1825,[03:57:04.5480031],14534,42071,3120
1826,[03:57:04.5681246],14988,39768,4113
1827,[03:57:04.5881336],14121,39005,5259
1828,[03:57:04.6082997],13632,42161,4299
1829,[03:57:04.6283558],14228,41640,3780
1830,[03:57:04.6484333],12807,39339,4598
1831,[03:57:04.6685200],13037,43202,2604
1832,[03:57:04.6885743],14148,39879,3189
1833,[03:57:04.7086464],15727,41364,5186
1834,[03:57:04.7287901],13644,40443,4462
1835,[03:57:04.7488480],14510,39966,4976
1836,[03:57:04.7688754],16839,44812,5405
1837,[03:57:04.7889809],14154,41048,2948
1838,[03:57:04.8090553],14845,41637,3340
1839,[03:57:04.8291589],13052,37482,7789
1840,[03:57:04.8492206],13444,44022,3676
1841,[03:57:04.8692657],12226,41289,4388
1842,[03:57:04.8893764],12611,40383,2848
1843,[03:57:04.9095565],10756,42533,4225
